.id,source,alt1.3,alt1.4,alt1.5,alt1.6,alt1.7,alt1.8,alt2.3,alt2.4,alt2.5,alt2.6,alt2.7,alt2.8,Source.Global,Source.Primary,Source.Secondary,Country,Location,Language,Weird,Execution,SubjectPool,Setting,Tablet,Pencil,StudyOrderN,IDiffOrderN,uID,study.order,analysis.type,subset,case.include
ML2_Slate1_CanadaEng_Inlab_execution_illegal_DEPLOY_r.csv,ubc,,,,,,,3,5,5,5,3,8,ubc,ubc,ubc,Canada,"University of British Columbia, Vancouver, Canada",English,1,illegal,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",VanLange|Alter|Inbar|Critcher|Rottenstrich|Ross.Slate1|Kay|Anderson|Bauer|Graham|Hauser|Huang|Miyamoto,ID: TIPI for Big-Five|ID: Global self-esteem SISE|ID: Cognitive reflection|ID: Mood|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Subjective wellbeing,577,2,Secondary,all,TRUE
ML2_Slate1_CanadaEng_Inlab_execution_illegal_DEPLOY_r.csv,ubc,,,,,,,9,9,5,9,4,8,ubc,ubc,ubc,Canada,"University of British Columbia, Vancouver, Canada",English,1,illegal,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Bauer|Inbar|VanLange|Huang|Ross.Slate1|Graham|Kay|Miyamoto|Hauser|Rottenstrich|Alter|Critcher|Anderson,ID: Global self-esteem SISE|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Subjective wellbeing|ID: Mood|ID: Cognitive reflection|ID: TIPI for Big-Five,603,11,Secondary,all,TRUE
ML2_Slate1_CanadaEng_Inlab_execution_illegal_DEPLOY_r.csv,ubc,,,,,,,4,8,6,4,7,8,ubc,ubc,ubc,Canada,"University of British Columbia, Vancouver, Canada",English,1,illegal,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Inbar|Graham|Rottenstrich|Alter|Ross.Slate1|Miyamoto|Huang|VanLange|Hauser|Bauer|Critcher|Kay|Anderson,ID: Mood|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Global self-esteem SISE|ID: Subjective wellbeing|ID: Cognitive reflection|ID: TIPI for Big-Five,605,4,Secondary,all,TRUE
ML2_Slate1_CanadaEng_Inlab_execution_illegal_DEPLOY_r.csv,ubc,3,4,9,9,9,9,,,,,,,ubc,ubc,ubc,Canada,"University of British Columbia, Vancouver, Canada",English,1,illegal,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Kay|Graham|Hauser|Miyamoto|Rottenstrich|Ross.Slate1|Critcher|Alter|Anderson|VanLange|Huang|Bauer|Inbar,ID: Subjective wellbeing|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Cognitive reflection|ID: Mood|ID: TIPI for Big-Five|ID: Global self-esteem SISE,608,8,Secondary,all,TRUE
ML2_Slate1_CanadaEng_Inlab_execution_illegal_DEPLOY_r.csv,ubc,,,,,,,7,3,5,5,4,9,ubc,ubc,ubc,Canada,"University of British Columbia, Vancouver, Canada",English,1,illegal,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Graham|Ross.Slate1|Kay|Huang|Rottenstrich|Anderson|VanLange|Bauer|Hauser|Miyamoto|Alter|Inbar|Critcher,ID: TIPI for Big-Five|ID: Subjective wellbeing|ID: Global self-esteem SISE|ID: Cognitive reflection|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Mood,614,11,Secondary,all,TRUE
ML2_Slate1_CanadaEng_Inlab_execution_illegal_DEPLOY_r.csv,ubc,,,,,,,5,4,5,8,3,7,ubc,ubc,ubc,Canada,"University of British Columbia, Vancouver, Canada",English,1,illegal,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Anderson|Alter|Critcher|Rottenstrich|Bauer|Inbar|Miyamoto|Huang|Graham|Hauser|Ross.Slate1|VanLange|Kay,ID: Global self-esteem SISE|ID: Cognitive reflection|ID: TIPI for Big-Five|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Mood|ID: Subjective wellbeing,616,2,Secondary,all,TRUE
ML2_Slate1_CanadaEng_Inlab_execution_illegal_DEPLOY_r.csv,ubc,7,7,5,3,3,8,,,,,,,ubc,ubc,ubc,Canada,"University of British Columbia, Vancouver, Canada",English,1,illegal,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",VanLange|Critcher|Inbar|Anderson|Bauer|Miyamoto|Ross.Slate1|Alter|Kay|Hauser|Graham|Huang|Rottenstrich,ID: Subjective wellbeing|ID: TIPI for Big-Five|ID: Cognitive reflection|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Mood|ID: Global self-esteem SISE,618,8,Secondary,all,TRUE
ML2_Slate1_CanadaEng_Inlab_execution_illegal_DEPLOY_r.csv,ubc,,,,,,,5,4,1,9,4,4,ubc,ubc,ubc,Canada,"University of British Columbia, Vancouver, Canada",English,1,illegal,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Alter|Huang|Miyamoto|Graham|Bauer|Anderson|Hauser|Rottenstrich|Critcher|Inbar|VanLange|Kay|Ross.Slate1,ID: Mood|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Subjective wellbeing|ID: TIPI for Big-Five|ID: Cognitive reflection|ID: Global self-esteem SISE,619,1,Secondary,all,TRUE
ML2_Slate1_CanadaEng_Inlab_execution_illegal_DEPLOY_r.csv,ubc,8,8,7,6,9,2,,,,,,,ubc,ubc,ubc,Canada,"University of British Columbia, Vancouver, Canada",English,1,illegal,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Inbar|Anderson|Miyamoto|Ross.Slate1|VanLange|Hauser|Critcher|Kay|Bauer|Huang|Graham|Rottenstrich|Alter,ID: Mood|ID: Global self-esteem SISE|ID: Cognitive reflection|ID: Subjective wellbeing|ID: TIPI for Big-Five|ID: Disgust scale (slate 1 only -- for Inbar et al.),641,13,Secondary,all,TRUE
ML2_Slate1_CanadaEng_Inlab_execution_illegal_DEPLOY_r.csv,ubc,,,,,,,7,3,5,5,3,8,ubc,ubc,ubc,Canada,"University of British Columbia, Vancouver, Canada",English,1,illegal,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",VanLange|Graham|Miyamoto|Alter|Bauer|Hauser|Rottenstrich|Anderson|Critcher|Ross.Slate1|Huang|Inbar|Kay,ID: Subjective wellbeing|ID: Mood|ID: Cognitive reflection|ID: TIPI for Big-Five|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Global self-esteem SISE,643,4,Secondary,all,TRUE
ML2_Slate1_CanadaEng_Inlab_execution_illegal_DEPLOY_r.csv,ubc,,,,,,,7,8,6,4,3,8,ubc,ubc,ubc,Canada,"University of British Columbia, Vancouver, Canada",English,1,illegal,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",VanLange|Huang|Kay|Miyamoto|Critcher|Graham|Rottenstrich|Inbar|Bauer|Ross.Slate1|Alter|Hauser|Anderson,ID: Subjective wellbeing|ID: Cognitive reflection|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Mood|ID: Global self-esteem SISE|ID: TIPI for Big-Five,646,11,Secondary,all,TRUE
ML2_Slate1_CanadaEng_Inlab_execution_illegal_DEPLOY_r.csv,ubc,,,,,,,3,8,6,8,3,3,ubc,ubc,ubc,Canada,"University of British Columbia, Vancouver, Canada",English,1,illegal,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Ross.Slate1|Graham|Rottenstrich|Inbar|VanLange|Hauser|Anderson|Kay|Alter|Huang|Miyamoto|Critcher|Bauer,ID: Mood|ID: TIPI for Big-Five|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Global self-esteem SISE|ID: Subjective wellbeing|ID: Cognitive reflection,648,9,Secondary,all,TRUE
ML2_Slate1_CanadaEng_Inlab_execution_illegal_DEPLOY_r.csv,ubc,,,,,,,7,6,6,3,4,4,ubc,ubc,ubc,Canada,"University of British Columbia, Vancouver, Canada",English,1,illegal,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Miyamoto|Bauer|VanLange|Kay|Critcher|Hauser|Inbar|Alter|Graham|Ross.Slate1|Huang|Rottenstrich|Anderson,ID: Global self-esteem SISE|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Cognitive reflection|ID: Subjective wellbeing|ID: Mood|ID: TIPI for Big-Five,649,8,Secondary,all,TRUE
ML2_Slate1_CanadaEng_Inlab_execution_illegal_DEPLOY_r.csv,ubc,,,,,,,3,3,6,5,3,8,ubc,ubc,ubc,Canada,"University of British Columbia, Vancouver, Canada",English,1,illegal,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Rottenstrich|Huang|Miyamoto|Hauser|VanLange|Anderson|Bauer|Graham|Inbar|Kay|Alter|Ross.Slate1|Critcher,ID: Cognitive reflection|ID: Subjective wellbeing|ID: Global self-esteem SISE|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Mood|ID: TIPI for Big-Five,650,11,Secondary,all,TRUE
ML2_Slate1_CanadaEng_Inlab_execution_illegal_DEPLOY_r.csv,ubc,3,3,6,6,3,3,,,,,,,ubc,ubc,ubc,Canada,"University of British Columbia, Vancouver, Canada",English,1,illegal,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Huang|Inbar|Hauser|Bauer|Miyamoto|Kay|Graham|Ross.Slate1|Critcher|Anderson|Alter|VanLange|Rottenstrich,ID: Mood|ID: TIPI for Big-Five|ID: Cognitive reflection|ID: Global self-esteem SISE|ID: Subjective wellbeing|ID: Disgust scale (slate 1 only -- for Inbar et al.),651,11,Secondary,all,TRUE
ML2_Slate1_CanadaEng_Inlab_execution_illegal_DEPLOY_r.csv,ubc,9,9,9,9,9,9,,,,,,,ubc,ubc,ubc,Canada,"University of British Columbia, Vancouver, Canada",English,1,illegal,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Kay|Miyamoto|Bauer|Inbar|Rottenstrich|Graham|Huang|VanLange|Critcher|Alter|Anderson|Hauser|Ross.Slate1,ID: Subjective wellbeing|ID: Mood|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Global self-esteem SISE|ID: TIPI for Big-Five|ID: Cognitive reflection,652,10,Secondary,all,TRUE
ML2_Slate1_CanadaEng_Inlab_execution_illegal_DEPLOY_r.csv,ubc,,,,,,,8,9,2,5,9,4,ubc,ubc,ubc,Canada,"University of British Columbia, Vancouver, Canada",English,1,illegal,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Hauser|Graham|VanLange|Alter|Ross.Slate1|Kay|Inbar|Huang|Rottenstrich|Critcher|Miyamoto|Bauer|Anderson,ID: Mood|ID: Cognitive reflection|ID: Global self-esteem SISE|ID: Subjective wellbeing|ID: TIPI for Big-Five|ID: Disgust scale (slate 1 only -- for Inbar et al.),659,4,Secondary,all,TRUE
ML2_Slate1_CanadaEng_Inlab_execution_illegal_DEPLOY_r.csv,ubc,7,3,6,6,4,4,,,,,,,ubc,ubc,ubc,Canada,"University of British Columbia, Vancouver, Canada",English,1,illegal,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Miyamoto|Hauser|Huang|Graham|Rottenstrich|Inbar|Bauer|Alter|VanLange|Critcher|Kay|Anderson|Ross.Slate1,ID: Cognitive reflection|ID: Global self-esteem SISE|ID: Subjective wellbeing|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: TIPI for Big-Five|ID: Mood,660,8,Secondary,all,TRUE
ML2_Slate1_CanadaEng_Inlab_execution_illegal_DEPLOY_r.csv,ubc,8,5,5,5,4,3,,,,,,,ubc,ubc,ubc,Canada,"University of British Columbia, Vancouver, Canada",English,1,illegal,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Graham|Huang|Bauer|VanLange|Inbar|Ross.Slate1|Hauser|Kay|Rottenstrich|Critcher|Alter|Miyamoto|Anderson,ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: TIPI for Big-Five|ID: Cognitive reflection|ID: Global self-esteem SISE|ID: Subjective wellbeing|ID: Mood,666,11,Secondary,all,TRUE
ML2_Slate1_CanadaEng_Inlab_execution_illegal_DEPLOY_r.csv,ubc,7,3,5,6,4,8,,,,,,,ubc,ubc,ubc,Canada,"University of British Columbia, Vancouver, Canada",English,1,illegal,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Critcher|Miyamoto|Huang|Alter|Ross.Slate1|Bauer|Inbar|Anderson|Hauser|Kay|Graham|Rottenstrich|VanLange,ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: TIPI for Big-Five|ID: Global self-esteem SISE|ID: Mood|ID: Subjective wellbeing|ID: Cognitive reflection,671,4,Secondary,all,TRUE
ML2_Slate1_CanadaEng_Inlab_execution_illegal_DEPLOY_r.csv,ubc,,,,,,,3,5,5,5,3,4,ubc,ubc,ubc,Canada,"University of British Columbia, Vancouver, Canada",English,1,illegal,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Graham|VanLange|Kay|Alter|Ross.Slate1|Inbar|Bauer|Rottenstrich|Huang|Hauser|Critcher|Anderson|Miyamoto,ID: TIPI for Big-Five|ID: Mood|ID: Global self-esteem SISE|ID: Subjective wellbeing|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Cognitive reflection,676,4,Secondary,all,TRUE
ML2_Slate1_CanadaEng_Inlab_execution_illegal_DEPLOY_r.csv,ubc,,,,,,,7,8,6,8,4,8,ubc,ubc,ubc,Canada,"University of British Columbia, Vancouver, Canada",English,1,illegal,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Anderson|Kay|Inbar|Bauer|Alter|Graham|Huang|Hauser|Miyamoto|Ross.Slate1|Rottenstrich|VanLange|Critcher,ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Global self-esteem SISE|ID: Subjective wellbeing|ID: TIPI for Big-Five|ID: Mood|ID: Cognitive reflection,677,5,Secondary,all,TRUE
ML2_Slate1_CanadaEng_Inlab_execution_illegal_DEPLOY_r.csv,ubc,8,9,5,6,3,8,,,,,,,ubc,ubc,ubc,Canada,"University of British Columbia, Vancouver, Canada",English,1,illegal,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",VanLange|Graham|Critcher|Alter|Kay|Hauser|Bauer|Ross.Slate1|Huang|Rottenstrich|Miyamoto|Inbar|Anderson,ID: TIPI for Big-Five|ID: Cognitive reflection|ID: Mood|ID: Global self-esteem SISE|ID: Subjective wellbeing|ID: Disgust scale (slate 1 only -- for Inbar et al.),687,4,Secondary,all,TRUE
ML2_Slate1_CanadaEng_Inlab_execution_illegal_DEPLOY_r.csv,ubc,3,8,5,5,3,4,,,,,,,ubc,ubc,ubc,Canada,"University of British Columbia, Vancouver, Canada",English,1,illegal,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Miyamoto|Ross.Slate1|Alter|Rottenstrich|Graham|Inbar|Huang|Kay|VanLange|Critcher|Bauer|Anderson|Hauser,ID: TIPI for Big-Five|ID: Subjective wellbeing|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Cognitive reflection|ID: Global self-esteem SISE|ID: Mood,688,3,Secondary,all,TRUE
ML2_Slate1_CanadaEng_Inlab_execution_illegal_DEPLOY_r.csv,ubc,,,,,,,7,5,6,5,4,8,ubc,ubc,ubc,Canada,"University of British Columbia, Vancouver, Canada",English,1,illegal,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Hauser|Ross.Slate1|Miyamoto|Kay|Bauer|Huang|Rottenstrich|Graham|Anderson|VanLange|Inbar|Alter|Critcher,ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Mood|ID: TIPI for Big-Five|ID: Global self-esteem SISE|ID: Subjective wellbeing|ID: Cognitive reflection,689,12,Secondary,all,TRUE
ML2_Slate1_CanadaEng_Inlab_execution_illegal_DEPLOY_r.csv,ubc,3,9,5,5,4,4,,,,,,,ubc,ubc,ubc,Canada,"University of British Columbia, Vancouver, Canada",English,1,illegal,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Miyamoto|Anderson|Kay|VanLange|Huang|Critcher|Inbar|Rottenstrich|Graham|Bauer|Alter|Hauser|Ross.Slate1,ID: Global self-esteem SISE|ID: Mood|ID: Cognitive reflection|ID: TIPI for Big-Five|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Subjective wellbeing,698,11,Secondary,all,TRUE
ML2_Slate1_CanadaEng_Inlab_execution_illegal_DEPLOY_r.csv,ubc,7,7,6,8,4,8,,,,,,,ubc,ubc,ubc,Canada,"University of British Columbia, Vancouver, Canada",English,1,illegal,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Miyamoto|Ross.Slate1|Anderson|VanLange|Graham|Bauer|Hauser|Alter|Critcher|Inbar|Kay|Rottenstrich|Huang,ID: Mood|ID: Global self-esteem SISE|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Subjective wellbeing|ID: TIPI for Big-Five|ID: Cognitive reflection,699,8,Secondary,all,TRUE
ML2_Slate1_CanadaEng_Inlab_execution_illegal_DEPLOY_r.csv,ubc,,,,,,,7,9,5,9,3,4,ubc,ubc,ubc,Canada,"University of British Columbia, Vancouver, Canada",English,1,illegal,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Hauser|Ross.Slate1|Inbar|Anderson|VanLange|Kay|Miyamoto|Bauer|Alter|Rottenstrich|Critcher|Graham|Huang,ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Global self-esteem SISE|ID: Subjective wellbeing|ID: Mood|ID: TIPI for Big-Five|ID: Cognitive reflection,701,9,Secondary,all,TRUE
ML2_Slate1_CanadaEng_Inlab_execution_illegal_DEPLOY_r.csv,ubc,,,,,,,3,5,5,4,3,3,ubc,ubc,ubc,Canada,"University of British Columbia, Vancouver, Canada",English,1,illegal,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Huang|Miyamoto|Graham|Critcher|Anderson|Alter|Bauer|Inbar|Rottenstrich|Hauser|VanLange|Ross.Slate1|Kay,ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Global self-esteem SISE|ID: Cognitive reflection|ID: Subjective wellbeing|ID: TIPI for Big-Five|ID: Mood,703,6,Secondary,all,TRUE
ML2_Slate1_CanadaEng_Inlab_execution_illegal_DEPLOY_r.csv,ubc,,,,,,,3,8,3,8,4,3,ubc,ubc,ubc,Canada,"University of British Columbia, Vancouver, Canada",English,1,illegal,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Alter|Huang|Ross.Slate1|Hauser|Bauer|VanLange|Rottenstrich|Critcher|Graham|Inbar|Anderson|Miyamoto|Kay,ID: Cognitive reflection|ID: TIPI for Big-Five|ID: Subjective wellbeing|ID: Global self-esteem SISE|ID: Mood|ID: Disgust scale (slate 1 only -- for Inbar et al.),704,1,Secondary,all,TRUE
ML2_Slate1_CanadaEng_Inlab_execution_illegal_DEPLOY_r.csv,ubc,,,,,,,7,7,5,8,4,8,ubc,ubc,ubc,Canada,"University of British Columbia, Vancouver, Canada",English,1,illegal,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Kay|Alter|Graham|Hauser|VanLange|Bauer|Rottenstrich|Huang|Anderson|Critcher|Inbar|Ross.Slate1|Miyamoto,ID: Subjective wellbeing|ID: Global self-esteem SISE|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Mood|ID: TIPI for Big-Five|ID: Cognitive reflection,705,2,Secondary,all,TRUE
ML2_Slate1_CanadaEng_Inlab_execution_illegal_DEPLOY_r.csv,ubc,3,5,5,5,4,4,,,,,,,ubc,ubc,ubc,Canada,"University of British Columbia, Vancouver, Canada",English,1,illegal,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Inbar|Miyamoto|VanLange|Rottenstrich|Graham|Bauer|Huang|Hauser|Kay|Critcher|Ross.Slate1|Anderson|Alter,ID: Global self-esteem SISE|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: TIPI for Big-Five|ID: Cognitive reflection|ID: Subjective wellbeing|ID: Mood,706,13,Secondary,all,TRUE
ML2_Slate1_CanadaEng_Inlab_execution_illegal_DEPLOY_r.csv,ubctab,,,,,,,7,9,5,9,4,8,ubc,ubc,ubctab,Canada,"University of British Columbia, Vancouver, Canada",English,1,illegal,Yes,In a lab,Tablets,"No, the whole study was on the computer (except maybe consent/debriefing)",Alter|Bauer|VanLange|Inbar|Critcher|Hauser|Graham|Ross.Slate1|Kay|Miyamoto|Huang|Anderson|Rottenstrich,ID: Mood|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Subjective wellbeing|ID: Global self-esteem SISE|ID: Cognitive reflection|ID: TIPI for Big-Five,199,1,Secondary,all,TRUE
ML2_Slate1_CanadaEng_Inlab_execution_illegal_DEPLOY_r.csv,ubctab,7,5,6,4,4,8,,,,,,,ubc,ubc,ubctab,Canada,"University of British Columbia, Vancouver, Canada",English,1,illegal,Yes,In a lab,Tablets,"No, the whole study was on the computer (except maybe consent/debriefing)",Huang|Ross.Slate1|Alter|Hauser|Bauer|Anderson|Critcher|Miyamoto|Graham|Rottenstrich|Kay|Inbar|VanLange,ID: Mood|ID: TIPI for Big-Five|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Subjective wellbeing|ID: Global self-esteem SISE|ID: Cognitive reflection,200,3,Secondary,all,TRUE
ML2_Slate1_CanadaEng_Inlab_execution_illegal_DEPLOY_r.csv,ubctab,7,7,5,8,4,8,,,,,,,ubc,ubc,ubctab,Canada,"University of British Columbia, Vancouver, Canada",English,1,illegal,Yes,In a lab,Tablets,"No, the whole study was on the computer (except maybe consent/debriefing)",Rottenstrich|Anderson|VanLange|Alter|Hauser|Bauer|Inbar|Kay|Miyamoto|Critcher|Ross.Slate1|Huang|Graham,ID: Subjective wellbeing|ID: Mood|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Cognitive reflection|ID: Global self-esteem SISE|ID: TIPI for Big-Five,201,4,Secondary,all,TRUE
ML2_Slate1_CanadaEng_Inlab_execution_illegal_DEPLOY_r.csv,ubctab,4,4,5,5,8,7,,,,,,,ubc,ubc,ubctab,Canada,"University of British Columbia, Vancouver, Canada",English,1,illegal,Yes,In a lab,Tablets,"No, the whole study was on the computer (except maybe consent/debriefing)",Alter|Rottenstrich|Kay|Bauer|Anderson|Miyamoto|Hauser|VanLange|Critcher|Inbar|Graham|Huang|Ross.Slate1,ID: TIPI for Big-Five|ID: Subjective wellbeing|ID: Cognitive reflection|ID: Global self-esteem SISE|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Mood,202,1,Secondary,all,TRUE
ML2_Slate1_CanadaEng_Inlab_execution_illegal_DEPLOY_r.csv,ubctab,9,6,5,8,3,8,,,,,,,ubc,ubc,ubctab,Canada,"University of British Columbia, Vancouver, Canada",English,1,illegal,Yes,In a lab,Tablets,"No, the whole study was on the computer (except maybe consent/debriefing)",Huang|Critcher|Alter|Rottenstrich|Inbar|Kay|Anderson|Miyamoto|Hauser|Ross.Slate1|VanLange|Bauer|Graham,ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Subjective wellbeing|ID: Cognitive reflection|ID: Mood|ID: Global self-esteem SISE|ID: TIPI for Big-Five,207,3,Secondary,all,TRUE
ML2_Slate1_CanadaEng_Inlab_execution_illegal_DEPLOY_r.csv,ubctab,3,8,3,5,8,5,,,,,,,ubc,ubc,ubctab,Canada,"University of British Columbia, Vancouver, Canada",English,1,illegal,Yes,In a lab,Tablets,"No, the whole study was on the computer (except maybe consent/debriefing)",Ross.Slate1|Critcher|Alter|VanLange|Inbar|Graham|Kay|Anderson|Bauer|Miyamoto|Rottenstrich|Huang|Hauser,ID: Mood|ID: TIPI for Big-Five|ID: Subjective wellbeing|ID: Global self-esteem SISE|ID: Cognitive reflection|ID: Disgust scale (slate 1 only -- for Inbar et al.),208,3,Secondary,all,TRUE
ML2_Slate1_CanadaEng_Inlab_execution_illegal_DEPLOY_r.csv,ubctab,,,,,,,7,5,5,5,3,3,ubc,ubc,ubctab,Canada,"University of British Columbia, Vancouver, Canada",English,1,illegal,Yes,In a lab,Tablets,"No, the whole study was on the computer (except maybe consent/debriefing)",Huang|Anderson|Miyamoto|Rottenstrich|Hauser|Inbar|Graham|Ross.Slate1|Critcher|Bauer|VanLange|Kay|Alter,ID: Cognitive reflection|ID: Global self-esteem SISE|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Subjective wellbeing|ID: TIPI for Big-Five|ID: Mood,211,13,Secondary,all,TRUE
ML2_Slate1_CanadaEng_Inlab_execution_illegal_DEPLOY_r.csv,ubctab,,,,,,,7,5,9,8,3,8,ubc,ubc,ubctab,Canada,"University of British Columbia, Vancouver, Canada",English,1,illegal,Yes,In a lab,Tablets,"No, the whole study was on the computer (except maybe consent/debriefing)",Graham|Bauer|Critcher|Kay|Alter|Hauser|Miyamoto|Inbar|Huang|Anderson|VanLange|Rottenstrich|Ross.Slate1,ID: Global self-esteem SISE|ID: Cognitive reflection|ID: Mood|ID: Subjective wellbeing|ID: TIPI for Big-Five|ID: Disgust scale (slate 1 only -- for Inbar et al.),213,5,Secondary,all,TRUE
ML2_Slate1_CanadaEng_Inlab_execution_illegal_DEPLOY_r.csv,ubctab,7,8,5,7,3,8,,,,,,,ubc,ubc,ubctab,Canada,"University of British Columbia, Vancouver, Canada",English,1,illegal,Yes,In a lab,Tablets,"No, the whole study was on the computer (except maybe consent/debriefing)",Alter|Hauser|Huang|Bauer|Miyamoto|Critcher|VanLange|Graham|Kay|Anderson|Rottenstrich|Ross.Slate1|Inbar,ID: TIPI for Big-Five|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Mood|ID: Global self-esteem SISE|ID: Cognitive reflection|ID: Subjective wellbeing,214,1,Secondary,all,TRUE
ML2_Slate1_CanadaEng_Inlab_execution_illegal_DEPLOY_r.csv,ubctab,7,3,9,9,8,4,,,,,,,ubc,ubc,ubctab,Canada,"University of British Columbia, Vancouver, Canada",English,1,illegal,Yes,In a lab,Tablets,"No, the whole study was on the computer (except maybe consent/debriefing)",Bauer|VanLange|Graham|Rottenstrich|Alter|Huang|Hauser|Kay|Miyamoto|Critcher|Anderson|Ross.Slate1|Inbar,ID: Mood|ID: Cognitive reflection|ID: Subjective wellbeing|ID: TIPI for Big-Five|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Global self-esteem SISE,216,5,Secondary,all,TRUE
ML2_Slate1_CanadaEng_Inlab_execution_illegal_DEPLOY_r.csv,ubctab,2,6,6,9,4,8,,,,,,,ubc,ubc,ubctab,Canada,"University of British Columbia, Vancouver, Canada",English,1,illegal,Yes,In a lab,Tablets,"No, the whole study was on the computer (except maybe consent/debriefing)",Inbar|VanLange|Anderson|Huang|Hauser|Ross.Slate1|Kay|Rottenstrich|Critcher|Graham|Alter|Miyamoto|Bauer,ID: Subjective wellbeing|ID: Mood|ID: TIPI for Big-Five|ID: Cognitive reflection|ID: Global self-esteem SISE|ID: Disgust scale (slate 1 only -- for Inbar et al.),217,11,Secondary,all,TRUE
