uID,variable,factor,.id,source,haus1.1,haus1.1t_1,haus1.2,haus2.1,haus2.1t_1,haus2.2,Source.Global,Source.Primary,Source.Secondary,Country,Location,Language,Weird,Execution,SubjectPool,Setting,Tablet,Pencil,StudyOrderN,IDiffOrderN,study.order,analysis.type,subset,case.include
5417,No,GreaterGood,ML2_Slate1_USEng_Inlab_execution_legal_DEPLOY__pencilpaper_r.csv,plu,,,,2,52.076,2,plu,plu,plu,USA,"Pacific Lutheran University, Tacoma, WA",English,1,legal,Yes,In a lab,Computers,"Yes, participants completed the Critcher task on pencil and paper",Inbar|VanLange|Graham|Bauer|Alter|Huang|Critcher|Anderson|Miyamoto|Ross.Slate1|Rottenstrich|Hauser|Kay,ID: Mood|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Cognitive reflection|ID: TIPI for Big-Five|ID: Subjective wellbeing|ID: Global self-esteem SISE,12,Secondary,all,TRUE
5420,No,GreaterGood,ML2_Slate1_USEng_Inlab_execution_legal_DEPLOY__pencilpaper_r.csv,plu,,,,2,30.308,2,plu,plu,plu,USA,"Pacific Lutheran University, Tacoma, WA",English,1,legal,Yes,In a lab,Computers,"Yes, participants completed the Critcher task on pencil and paper",Bauer|Huang|Rottenstrich|Kay|Ross.Slate1|Alter|Miyamoto|Critcher|VanLange|Inbar|Anderson|Graham|Hauser,ID: TIPI for Big-Five|ID: Subjective wellbeing|ID: Mood|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Global self-esteem SISE|ID: Cognitive reflection,13,Secondary,all,TRUE
5431,No,GreaterGood,ML2_Slate1_USEng_Inlab_execution_legal_DEPLOY__pencilpaper_r.csv,plu,,,,2,75.801,2,plu,plu,plu,USA,"Pacific Lutheran University, Tacoma, WA",English,1,legal,Yes,In a lab,Computers,"Yes, participants completed the Critcher task on pencil and paper",Inbar|Miyamoto|Bauer|Alter|Graham|Kay|Critcher|Rottenstrich|Huang|Ross.Slate1|VanLange|Anderson|Hauser,ID: Global self-esteem SISE|ID: TIPI for Big-Five|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Subjective wellbeing|ID: Mood|ID: Cognitive reflection,13,Secondary,all,TRUE
5478,No,GreaterGood,ML2_Slate1_USEng_Inlab_execution_legal_DEPLOY__pencilpaper_r.csv,plu,,,,2,36.977,2,plu,plu,plu,USA,"Pacific Lutheran University, Tacoma, WA",English,1,legal,Yes,In a lab,Computers,"Yes, participants completed the Critcher task on pencil and paper",Miyamoto|Huang|Graham|VanLange|Rottenstrich|Critcher|Kay|Hauser|Alter|Bauer|Anderson|Inbar|Ross.Slate1,ID: Mood|ID: Global self-esteem SISE|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: TIPI for Big-Five|ID: Subjective wellbeing|ID: Cognitive reflection,8,Secondary,all,TRUE
5491,No,GreaterGood,ML2_Slate1_USEng_Inlab_execution_legal_DEPLOY__pencilpaper_r.csv,plu,,,,2,41.825,2,plu,plu,plu,USA,"Pacific Lutheran University, Tacoma, WA",English,1,legal,Yes,In a lab,Computers,"Yes, participants completed the Critcher task on pencil and paper",Hauser|Critcher|Rottenstrich|Ross.Slate1|Kay|VanLange|Bauer|Anderson|Graham|Miyamoto|Alter|Huang|Inbar,ID: Mood|ID: Global self-esteem SISE|ID: Cognitive reflection|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Subjective wellbeing|ID: TIPI for Big-Five,1,Secondary,all,TRUE
5583,No,GreaterGood,ML2_Slate1_USEng_Inlab_execution_legal_DEPLOY__pencilpaper_r.csv,plu,,,,2,42.241,2,plu,plu,plu,USA,"Pacific Lutheran University, Tacoma, WA",English,1,legal,Yes,In a lab,Computers,"Yes, participants completed the Critcher task on pencil and paper",Ross.Slate1|Kay|Rottenstrich|VanLange|Miyamoto|Graham|Anderson|Hauser|Bauer|Huang|Critcher|Inbar|Alter,ID: Global self-esteem SISE|ID: TIPI for Big-Five|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Cognitive reflection|ID: Mood|ID: Subjective wellbeing,8,Secondary,all,TRUE
7177,Yes,SideEffect,Slate_1_Deutsch_germany_Revised_Version_2__potsdam_r_manuallyrecode_vanp21_text.csv,potsdam,1,40.202,2,,,,potsdam,potsdam,potsdam,Germany,"University of Potsdam, Germany",German,1,illegal,Yes,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Hauser|Huang|Critcher|Miyamoto|Bauer|Anderson|Kay|Rottenstrich|Alter|VanLange|Ross.Slate1|Graham|Inbar,ID: Cognitive reflection|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Mood|ID: Subjective wellbeing|ID: Global self-esteem SISE|ID: TIPI for Big-Five,1,Secondary,all,TRUE
7181,Yes,SideEffect,Slate_1_Deutsch_germany_Revised_Version_2__potsdam_r_manuallyrecode_vanp21_text.csv,potsdam,1,46.442,2,,,,potsdam,potsdam,potsdam,Germany,"University of Potsdam, Germany",German,1,illegal,Yes,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Huang|Kay|Rottenstrich|Anderson|Critcher|VanLange|Miyamoto|Ross.Slate1|Inbar|Alter|Graham|Bauer|Hauser,ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Global self-esteem SISE|ID: Subjective wellbeing|ID: Cognitive reflection|ID: Mood|ID: TIPI for Big-Five,13,Secondary,all,TRUE
7183,Yes,SideEffect,Slate_1_Deutsch_germany_Revised_Version_2__potsdam_r_manuallyrecode_vanp21_text.csv,potsdam,1,28.29,2,,,,potsdam,potsdam,potsdam,Germany,"University of Potsdam, Germany",German,1,illegal,Yes,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Rottenstrich|Bauer|Alter|Ross.Slate1|Anderson|Kay|Critcher|Miyamoto|VanLange|Graham|Hauser|Inbar|Huang,ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: TIPI for Big-Five|ID: Global self-esteem SISE|ID: Cognitive reflection|ID: Mood|ID: Subjective wellbeing,11,Secondary,all,TRUE
7189,Yes,SideEffect,Slate_1_Deutsch_germany_Revised_Version_2__potsdam_r_manuallyrecode_vanp21_text.csv,potsdam,1,36.822,2,,,,potsdam,potsdam,potsdam,Germany,"University of Potsdam, Germany",German,1,illegal,Yes,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Anderson|Huang|Bauer|Ross.Slate1|VanLange|Alter|Inbar|Miyamoto|Hauser|Graham|Rottenstrich|Kay|Critcher,ID: Cognitive reflection|ID: Mood|ID: Global self-esteem SISE|ID: TIPI for Big-Five|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Subjective wellbeing,9,Secondary,all,TRUE
7192,Yes,SideEffect,Slate_1_Deutsch_germany_Revised_Version_2__potsdam_r_manuallyrecode_vanp21_text.csv,potsdam,1,57.695,2,,,,potsdam,potsdam,potsdam,Germany,"University of Potsdam, Germany",German,1,illegal,Yes,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Anderson|Bauer|Ross.Slate1|Critcher|Inbar|Alter|VanLange|Miyamoto|Rottenstrich|Hauser|Kay|Graham|Huang,ID: TIPI for Big-Five|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Global self-esteem SISE|ID: Mood|ID: Subjective wellbeing|ID: Cognitive reflection,10,Secondary,all,TRUE
7195,Yes,SideEffect,Slate_1_Deutsch_germany_Revised_Version_2__potsdam_r_manuallyrecode_vanp21_text.csv,potsdam,1,36.869,2,,,,potsdam,potsdam,potsdam,Germany,"University of Potsdam, Germany",German,1,illegal,Yes,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Hauser|Huang|VanLange|Anderson|Graham|Rottenstrich|Inbar|Critcher|Ross.Slate1|Alter|Bauer|Kay|Miyamoto,ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Mood|ID: Cognitive reflection|ID: Global self-esteem SISE|ID: TIPI for Big-Five|ID: Subjective wellbeing,1,Secondary,all,TRUE
7199,Yes,SideEffect,Slate_1_Deutsch_germany_Revised_Version_2__potsdam_r_manuallyrecode_vanp21_text.csv,potsdam,1,82.638,2,,,,potsdam,potsdam,potsdam,Germany,"University of Potsdam, Germany",German,1,illegal,Yes,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Critcher|Ross.Slate1|Hauser|Anderson|Miyamoto|Kay|Graham|Huang|VanLange|Bauer|Rottenstrich|Inbar|Alter,ID: Subjective wellbeing|ID: TIPI for Big-Five|ID: Mood|ID: Cognitive reflection|ID: Global self-esteem SISE|ID: Disgust scale (slate 1 only -- for Inbar et al.),3,Secondary,all,TRUE
7213,Yes,SideEffect,Slate_1_Deutsch_germany_Revised_Version_2__potsdam_r_manuallyrecode_vanp21_text.csv,potsdam,1,36.903,2,,,,potsdam,potsdam,potsdam,Germany,"University of Potsdam, Germany",German,1,illegal,Yes,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Hauser|Critcher|Bauer|Rottenstrich|Huang|Anderson|Alter|VanLange|Inbar|Ross.Slate1|Graham|Miyamoto|Kay,ID: Mood|ID: Global self-esteem SISE|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: TIPI for Big-Five|ID: Subjective wellbeing|ID: Cognitive reflection,1,Secondary,all,TRUE
7214,Yes,SideEffect,Slate_1_Deutsch_germany_Revised_Version_2__potsdam_r_manuallyrecode_vanp21_text.csv,potsdam,1,50.802,2,,,,potsdam,potsdam,potsdam,Germany,"University of Potsdam, Germany",German,1,illegal,Yes,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Anderson|Kay|Miyamoto|Inbar|Rottenstrich|VanLange|Huang|Ross.Slate1|Critcher|Bauer|Graham|Alter|Hauser,ID: Cognitive reflection|ID: Global self-esteem SISE|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Mood|ID: TIPI for Big-Five|ID: Subjective wellbeing,13,Secondary,all,TRUE
7223,No,SideEffect,Slate_1_Deutsch_germany_Revised_Version_2__potsdam_r_manuallyrecode_vanp21_text.csv,potsdam,2,91.212,2,,,,potsdam,potsdam,potsdam,Germany,"University of Potsdam, Germany",German,1,illegal,Yes,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Critcher|Huang|Anderson|Ross.Slate1|Hauser|Bauer|Kay|VanLange|Inbar|Graham|Miyamoto|Alter|Rottenstrich,ID: Global self-esteem SISE|ID: Mood|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Subjective wellbeing|ID: Cognitive reflection|ID: TIPI for Big-Five,5,Secondary,all,TRUE
7229,Yes,SideEffect,Slate_1_Deutsch_germany_Revised_Version_2__potsdam_r_manuallyrecode_vanp21_text.csv,potsdam,1,54.16,2,,,,potsdam,potsdam,potsdam,Germany,"University of Potsdam, Germany",German,1,illegal,Yes,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Hauser|Anderson|Inbar|Alter|Graham|Rottenstrich|Huang|Critcher|Miyamoto|VanLange|Bauer|Kay|Ross.Slate1,ID: Subjective wellbeing|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Global self-esteem SISE|ID: Mood|ID: TIPI for Big-Five|ID: Cognitive reflection,1,Secondary,all,TRUE
7244,Yes,SideEffect,Slate_1_Deutsch_germany_Revised_Version_2__potsdam_r_manuallyrecode_vanp21_text.csv,potsdam,1,60.819,2,,,,potsdam,potsdam,potsdam,Germany,"University of Potsdam, Germany",German,1,illegal,Yes,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Anderson|Graham|VanLange|Ross.Slate1|Alter|Hauser|Huang|Kay|Critcher|Bauer|Inbar|Miyamoto|Rottenstrich,ID: Mood|ID: Subjective wellbeing|ID: Cognitive reflection|ID: TIPI for Big-Five|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Global self-esteem SISE,6,Secondary,all,TRUE
7249,Yes,SideEffect,Slate_1_Deutsch_germany_Revised_Version_2__potsdam_r_manuallyrecode_vanp21_text.csv,potsdam,1,3.996,2,,,,potsdam,potsdam,potsdam,Germany,"University of Potsdam, Germany",German,1,illegal,Yes,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Inbar|Bauer|VanLange|Hauser|Ross.Slate1|Miyamoto|Alter|Anderson|Graham|Rottenstrich|Huang|Kay|Critcher,ID: Mood|ID: Cognitive reflection|ID: TIPI for Big-Five|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Global self-esteem SISE|ID: Subjective wellbeing,4,Secondary,all,TRUE
7253,No,SideEffect,Slate_1_Deutsch_germany_Revised_Version_2__potsdam_r_manuallyrecode_vanp21_text.csv,potsdam,2,36.119,2,,,,potsdam,potsdam,potsdam,Germany,"University of Potsdam, Germany",German,1,illegal,Yes,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Anderson|Alter|Inbar|Graham|Critcher|Hauser|VanLange|Ross.Slate1|Rottenstrich|Huang|Miyamoto|Kay|Bauer,ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: TIPI for Big-Five|ID: Mood|ID: Global self-esteem SISE|ID: Subjective wellbeing|ID: Cognitive reflection,6,Secondary,all,TRUE
7255,No,SideEffect,Slate_1_Deutsch_germany_Revised_Version_2__potsdam_r_manuallyrecode_vanp21_text.csv,potsdam,2,38.906,2,,,,potsdam,potsdam,potsdam,Germany,"University of Potsdam, Germany",German,1,illegal,Yes,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Miyamoto|Graham|Hauser|VanLange|Kay|Bauer|Critcher|Ross.Slate1|Anderson|Inbar|Alter|Rottenstrich|Huang,ID: Global self-esteem SISE|ID: Subjective wellbeing|ID: Mood|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: TIPI for Big-Five|ID: Cognitive reflection,3,Secondary,all,TRUE
7256,Yes,SideEffect,Slate_1_Deutsch_germany_Revised_Version_2__potsdam_r_manuallyrecode_vanp21_text.csv,potsdam,1,44.938,2,,,,potsdam,potsdam,potsdam,Germany,"University of Potsdam, Germany",German,1,illegal,Yes,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Rottenstrich|Critcher|Alter|Miyamoto|Inbar|Graham|Hauser|Bauer|Anderson|Ross.Slate1|Huang|VanLange|Kay,ID: Cognitive reflection|ID: Subjective wellbeing|ID: Mood|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Global self-esteem SISE|ID: TIPI for Big-Five,7,Secondary,all,TRUE
7173,No,GreaterGood,Slate_1_Deutsch_germany_Revised_Version_2__potsdam_r_manuallyrecode_vanp21_text.csv,potsdam,,,,2,453.525,2,potsdam,potsdam,potsdam,Germany,"University of Potsdam, Germany",German,1,illegal,Yes,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Miyamoto|Inbar|Huang|Bauer|Alter|VanLange|Hauser|Graham|Critcher|Anderson|Ross.Slate1|Kay|Rottenstrich,ID: Global self-esteem SISE|ID: Mood|ID: TIPI for Big-Five|ID: Subjective wellbeing|ID: Cognitive reflection|ID: Disgust scale (slate 1 only -- for Inbar et al.),7,Secondary,all,TRUE
7178,No,GreaterGood,Slate_1_Deutsch_germany_Revised_Version_2__potsdam_r_manuallyrecode_vanp21_text.csv,potsdam,,,,2,49.843,2,potsdam,potsdam,potsdam,Germany,"University of Potsdam, Germany",German,1,illegal,Yes,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Ross.Slate1|Alter|Inbar|Critcher|Graham|Rottenstrich|Huang|Kay|VanLange|Hauser|Miyamoto|Anderson|Bauer,ID: TIPI for Big-Five|ID: Global self-esteem SISE|ID: Subjective wellbeing|ID: Cognitive reflection|ID: Mood|ID: Disgust scale (slate 1 only -- for Inbar et al.),10,Secondary,all,TRUE
7179,No,GreaterGood,Slate_1_Deutsch_germany_Revised_Version_2__potsdam_r_manuallyrecode_vanp21_text.csv,potsdam,,,,2,18.595,2,potsdam,potsdam,potsdam,Germany,"University of Potsdam, Germany",German,1,illegal,Yes,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Critcher|Graham|Kay|Alter|VanLange|Anderson|Bauer|Ross.Slate1|Hauser|Rottenstrich|Miyamoto|Huang|Inbar,ID: Mood|ID: Subjective wellbeing|ID: Cognitive reflection|ID: TIPI for Big-Five|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Global self-esteem SISE,9,Secondary,all,TRUE
7184,No,GreaterGood,Slate_1_Deutsch_germany_Revised_Version_2__potsdam_r_manuallyrecode_vanp21_text.csv,potsdam,,,,2,34.367,2,potsdam,potsdam,potsdam,Germany,"University of Potsdam, Germany",German,1,illegal,Yes,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Graham|Anderson|Huang|Miyamoto|VanLange|Alter|Bauer|Rottenstrich|Critcher|Hauser|Inbar|Kay|Ross.Slate1,ID: TIPI for Big-Five|ID: Global self-esteem SISE|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Cognitive reflection|ID: Subjective wellbeing|ID: Mood,10,Secondary,all,TRUE
7193,No,GreaterGood,Slate_1_Deutsch_germany_Revised_Version_2__potsdam_r_manuallyrecode_vanp21_text.csv,potsdam,,,,2,44.571,2,potsdam,potsdam,potsdam,Germany,"University of Potsdam, Germany",German,1,illegal,Yes,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Alter|Bauer|Miyamoto|VanLange|Kay|Ross.Slate1|Hauser|Inbar|Graham|Huang|Rottenstrich|Critcher|Anderson,ID: Cognitive reflection|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: TIPI for Big-Five|ID: Mood|ID: Subjective wellbeing|ID: Global self-esteem SISE,7,Secondary,all,TRUE
7194,No,GreaterGood,Slate_1_Deutsch_germany_Revised_Version_2__potsdam_r_manuallyrecode_vanp21_text.csv,potsdam,,,,2,77.145,2,potsdam,potsdam,potsdam,Germany,"University of Potsdam, Germany",German,1,illegal,Yes,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Rottenstrich|Hauser|Alter|Bauer|Inbar|Critcher|Ross.Slate1|VanLange|Kay|Graham|Anderson|Huang|Miyamoto,ID: Mood|ID: Cognitive reflection|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Subjective wellbeing|ID: TIPI for Big-Five|ID: Global self-esteem SISE,2,Secondary,all,TRUE
7196,No,GreaterGood,Slate_1_Deutsch_germany_Revised_Version_2__potsdam_r_manuallyrecode_vanp21_text.csv,potsdam,,,,2,43.392,2,potsdam,potsdam,potsdam,Germany,"University of Potsdam, Germany",German,1,illegal,Yes,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Bauer|Rottenstrich|Alter|Miyamoto|Inbar|Hauser|VanLange|Ross.Slate1|Huang|Graham|Critcher|Anderson|Kay,ID: Global self-esteem SISE|ID: Cognitive reflection|ID: Subjective wellbeing|ID: TIPI for Big-Five|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Mood,6,Secondary,all,TRUE
7198,No,GreaterGood,Slate_1_Deutsch_germany_Revised_Version_2__potsdam_r_manuallyrecode_vanp21_text.csv,potsdam,,,,2,84.758,2,potsdam,potsdam,potsdam,Germany,"University of Potsdam, Germany",German,1,illegal,Yes,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Alter|VanLange|Miyamoto|Rottenstrich|Critcher|Hauser|Anderson|Kay|Graham|Ross.Slate1|Huang|Inbar|Bauer,ID: TIPI for Big-Five|ID: Global self-esteem SISE|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Mood|ID: Cognitive reflection|ID: Subjective wellbeing,6,Secondary,all,TRUE
7200,No,GreaterGood,Slate_1_Deutsch_germany_Revised_Version_2__potsdam_r_manuallyrecode_vanp21_text.csv,potsdam,,,,2,33.556,2,potsdam,potsdam,potsdam,Germany,"University of Potsdam, Germany",German,1,illegal,Yes,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Hauser|Ross.Slate1|Huang|Anderson|Kay|Graham|Bauer|Critcher|Inbar|Miyamoto|Rottenstrich|Alter|VanLange,ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Mood|ID: Subjective wellbeing|ID: Cognitive reflection|ID: TIPI for Big-Five|ID: Global self-esteem SISE,1,Secondary,all,TRUE
7201,No,GreaterGood,Slate_1_Deutsch_germany_Revised_Version_2__potsdam_r_manuallyrecode_vanp21_text.csv,potsdam,,,,2,36.658,2,potsdam,potsdam,potsdam,Germany,"University of Potsdam, Germany",German,1,illegal,Yes,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Alter|Kay|Miyamoto|Graham|Bauer|Inbar|Critcher|Hauser|VanLange|Huang|Ross.Slate1|Anderson|Rottenstrich,ID: Cognitive reflection|ID: Global self-esteem SISE|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: TIPI for Big-Five|ID: Mood|ID: Subjective wellbeing,8,Secondary,all,TRUE
7206,No,GreaterGood,Slate_1_Deutsch_germany_Revised_Version_2__potsdam_r_manuallyrecode_vanp21_text.csv,potsdam,,,,2,36.876,2,potsdam,potsdam,potsdam,Germany,"University of Potsdam, Germany",German,1,illegal,Yes,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Ross.Slate1|Huang|Anderson|Alter|VanLange|Inbar|Kay|Critcher|Miyamoto|Graham|Hauser|Rottenstrich|Bauer,ID: Subjective wellbeing|ID: Global self-esteem SISE|ID: TIPI for Big-Five|ID: Mood|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Cognitive reflection,11,Secondary,all,TRUE
7209,No,GreaterGood,Slate_1_Deutsch_germany_Revised_Version_2__potsdam_r_manuallyrecode_vanp21_text.csv,potsdam,,,,2,50.592,2,potsdam,potsdam,potsdam,Germany,"University of Potsdam, Germany",German,1,illegal,Yes,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Hauser|Alter|Critcher|Kay|Huang|Miyamoto|VanLange|Bauer|Ross.Slate1|Anderson|Graham|Rottenstrich|Inbar,ID: Global self-esteem SISE|ID: Mood|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: TIPI for Big-Five|ID: Subjective wellbeing|ID: Cognitive reflection,1,Secondary,all,TRUE
7215,No,GreaterGood,Slate_1_Deutsch_germany_Revised_Version_2__potsdam_r_manuallyrecode_vanp21_text.csv,potsdam,,,,2,43.507,2,potsdam,potsdam,potsdam,Germany,"University of Potsdam, Germany",German,1,illegal,Yes,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Ross.Slate1|VanLange|Bauer|Rottenstrich|Alter|Hauser|Anderson|Inbar|Miyamoto|Kay|Huang|Critcher|Graham,ID: Subjective wellbeing|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: TIPI for Big-Five|ID: Mood|ID: Cognitive reflection|ID: Global self-esteem SISE,6,Secondary,all,TRUE
7218,No,GreaterGood,Slate_1_Deutsch_germany_Revised_Version_2__potsdam_r_manuallyrecode_vanp21_text.csv,potsdam,,,,2,43.107,2,potsdam,potsdam,potsdam,Germany,"University of Potsdam, Germany",German,1,illegal,Yes,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Alter|Bauer|Graham|Critcher|Hauser|Kay|Inbar|Huang|Rottenstrich|Anderson|VanLange|Ross.Slate1|Miyamoto,ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Subjective wellbeing|ID: TIPI for Big-Five|ID: Mood|ID: Cognitive reflection|ID: Global self-esteem SISE,5,Secondary,all,TRUE
7219,No,GreaterGood,Slate_1_Deutsch_germany_Revised_Version_2__potsdam_r_manuallyrecode_vanp21_text.csv,potsdam,,,,2,112.562,2,potsdam,potsdam,potsdam,Germany,"University of Potsdam, Germany",German,1,illegal,Yes,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Rottenstrich|Anderson|Miyamoto|Huang|Ross.Slate1|Graham|Critcher|Alter|Kay|Inbar|Bauer|VanLange|Hauser,ID: Global self-esteem SISE|ID: Cognitive reflection|ID: TIPI for Big-Five|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Subjective wellbeing|ID: Mood,13,Secondary,all,TRUE
7221,No,GreaterGood,Slate_1_Deutsch_germany_Revised_Version_2__potsdam_r_manuallyrecode_vanp21_text.csv,potsdam,,,,2,74.2,2,potsdam,potsdam,potsdam,Germany,"University of Potsdam, Germany",German,1,illegal,Yes,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Rottenstrich|Graham|Ross.Slate1|Huang|Inbar|Hauser|Anderson|Miyamoto|Critcher|Kay|Bauer|VanLange|Alter,ID: Global self-esteem SISE|ID: TIPI for Big-Five|ID: Cognitive reflection|ID: Mood|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Subjective wellbeing,6,Secondary,all,TRUE
7225,No,GreaterGood,Slate_1_Deutsch_germany_Revised_Version_2__potsdam_r_manuallyrecode_vanp21_text.csv,potsdam,,,,2,47.912,2,potsdam,potsdam,potsdam,Germany,"University of Potsdam, Germany",German,1,illegal,Yes,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Miyamoto|Graham|Bauer|Hauser|Critcher|Alter|Inbar|Ross.Slate1|VanLange|Rottenstrich|Anderson|Kay|Huang,ID: Mood|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Cognitive reflection|ID: Subjective wellbeing|ID: Global self-esteem SISE|ID: TIPI for Big-Five,4,Secondary,all,TRUE
7228,No,GreaterGood,Slate_1_Deutsch_germany_Revised_Version_2__potsdam_r_manuallyrecode_vanp21_text.csv,potsdam,,,,2,41.174,2,potsdam,potsdam,potsdam,Germany,"University of Potsdam, Germany",German,1,illegal,Yes,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Anderson|VanLange|Critcher|Kay|Miyamoto|Inbar|Ross.Slate1|Huang|Alter|Rottenstrich|Graham|Hauser|Bauer,ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Mood|ID: TIPI for Big-Five|ID: Cognitive reflection|ID: Subjective wellbeing|ID: Global self-esteem SISE,12,Secondary,all,TRUE
