uID,variable,factor,.id,source,haus1.1,haus1.1t_1,haus1.2,haus2.1,haus2.1t_1,haus2.2,Source.Global,Source.Primary,Source.Secondary,Country,Location,Language,Weird,Execution,SubjectPool,Setting,Tablet,Pencil,StudyOrderN,IDiffOrderN,study.order,analysis.type,subset,case.include
6976,Yes,SideEffect,ML2_Slate1_USEng_mTurk_JC_r.csv,mturk,1,25.369,1,,,,mturk,mturk,mturk,USA,MTurk US Workers,English,1,legal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Bauer|Rottenstrich|Miyamoto|Huang|Critcher|Anderson|Inbar|Kay|Hauser|Alter|Ross.Slate1|VanLange|Graham,ID: Global self-esteem SISE|ID: Mood|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Cognitive reflection|ID: Subjective wellbeing|ID: TIPI for Big-Five,9,Secondary,all,TRUE
6979,Yes,SideEffect,ML2_Slate1_USEng_mTurk_JC_r.csv,mturk,1,1.602,1,,,,mturk,mturk,mturk,USA,MTurk US Workers,English,1,legal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Miyamoto|Bauer|VanLange|Ross.Slate1|Alter|Rottenstrich|Graham|Huang|Kay|Anderson|Hauser|Inbar|Critcher,ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Cognitive reflection|ID: Mood|ID: Global self-esteem SISE|ID: Subjective wellbeing|ID: TIPI for Big-Five,11,Secondary,all,TRUE
6980,Yes,SideEffect,ML2_Slate1_USEng_mTurk_JC_r.csv,mturk,1,16.49,1,,,,mturk,mturk,mturk,USA,MTurk US Workers,English,1,legal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Inbar|VanLange|Miyamoto|Hauser|Ross.Slate1|Rottenstrich|Graham|Huang|Critcher|Kay|Alter|Bauer|Anderson,ID: Cognitive reflection|ID: TIPI for Big-Five|ID: Subjective wellbeing|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Mood|ID: Global self-esteem SISE,4,Secondary,all,TRUE
6983,No,SideEffect,ML2_Slate1_USEng_mTurk_JC_r.csv,mturk,2,42.948,1,,,,mturk,mturk,mturk,USA,MTurk US Workers,English,1,legal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Anderson|Kay|Bauer|Miyamoto|Rottenstrich|VanLange|Hauser|Inbar|Ross.Slate1|Alter|Graham|Critcher|Huang,ID: Subjective wellbeing|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Global self-esteem SISE|ID: Mood|ID: Cognitive reflection|ID: TIPI for Big-Five,7,Secondary,all,TRUE
6985,Yes,SideEffect,ML2_Slate1_USEng_mTurk_JC_r.csv,mturk,1,35.471,1,,,,mturk,mturk,mturk,USA,MTurk US Workers,English,1,legal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Bauer|Rottenstrich|Huang|Ross.Slate1|Anderson|Graham|VanLange|Hauser|Alter|Kay|Critcher|Inbar|Miyamoto,ID: Cognitive reflection|ID: Mood|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Subjective wellbeing|ID: Global self-esteem SISE|ID: TIPI for Big-Five,8,Secondary,all,TRUE
6986,No,SideEffect,ML2_Slate1_USEng_mTurk_JC_r.csv,mturk,2,48.682,1,,,,mturk,mturk,mturk,USA,MTurk US Workers,English,1,legal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Miyamoto|Ross.Slate1|Critcher|Alter|VanLange|Anderson|Rottenstrich|Hauser|Bauer|Huang|Inbar|Graham|Kay,ID: Global self-esteem SISE|ID: Subjective wellbeing|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Cognitive reflection|ID: TIPI for Big-Five|ID: Mood,8,Secondary,all,TRUE
6987,Yes,SideEffect,ML2_Slate1_USEng_mTurk_JC_r.csv,mturk,1,0.976,1,,,,mturk,mturk,mturk,USA,MTurk US Workers,English,1,legal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Hauser|Inbar|Bauer|Miyamoto|Alter|Critcher|VanLange|Graham|Anderson|Ross.Slate1|Kay|Rottenstrich|Huang,ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Subjective wellbeing|ID: TIPI for Big-Five|ID: Cognitive reflection|ID: Global self-esteem SISE|ID: Mood,1,Secondary,all,TRUE
6988,Yes,SideEffect,ML2_Slate1_USEng_mTurk_JC_r.csv,mturk,1,16.79,1,,,,mturk,mturk,mturk,USA,MTurk US Workers,English,1,legal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Huang|Graham|Inbar|Bauer|Rottenstrich|Miyamoto|Ross.Slate1|Critcher|VanLange|Alter|Kay|Anderson|Hauser,ID: Global self-esteem SISE|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: TIPI for Big-Five|ID: Mood|ID: Subjective wellbeing|ID: Cognitive reflection,13,Secondary,all,TRUE
6991,Yes,SideEffect,ML2_Slate1_USEng_mTurk_JC_r.csv,mturk,1,38.277,1,,,,mturk,mturk,mturk,USA,MTurk US Workers,English,1,legal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Huang|Inbar|Ross.Slate1|Anderson|Bauer|Hauser|Miyamoto|Critcher|Kay|Alter|Rottenstrich|Graham|VanLange,ID: Subjective wellbeing|ID: Mood|ID: Global self-esteem SISE|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: TIPI for Big-Five|ID: Cognitive reflection,6,Secondary,all,TRUE
6995,No,SideEffect,ML2_Slate1_USEng_mTurk_JC_r.csv,mturk,2,4.746,1,,,,mturk,mturk,mturk,USA,MTurk US Workers,English,1,legal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Huang|Hauser|Bauer|Inbar|Miyamoto|Critcher|Anderson|Rottenstrich|Ross.Slate1|VanLange|Graham|Alter|Kay,ID: Mood|ID: Global self-esteem SISE|ID: Subjective wellbeing|ID: Cognitive reflection|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: TIPI for Big-Five,2,Secondary,all,TRUE
6998,Yes,SideEffect,ML2_Slate1_USEng_mTurk_JC_r.csv,mturk,1,22.909,1,,,,mturk,mturk,mturk,USA,MTurk US Workers,English,1,legal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Inbar|Hauser|Kay|Miyamoto|Rottenstrich|Graham|Anderson|VanLange|Huang|Ross.Slate1|Bauer|Alter|Critcher,ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: TIPI for Big-Five|ID: Cognitive reflection|ID: Subjective wellbeing|ID: Mood|ID: Global self-esteem SISE,2,Secondary,all,TRUE
7000,Yes,SideEffect,ML2_Slate1_USEng_mTurk_JC_r.csv,mturk,1,4.074,1,,,,mturk,mturk,mturk,USA,MTurk US Workers,English,1,legal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Critcher|Hauser|Bauer|Alter|Kay|VanLange|Ross.Slate1|Graham|Huang|Rottenstrich|Miyamoto|Anderson|Inbar,ID: Mood|ID: Global self-esteem SISE|ID: TIPI for Big-Five|ID: Subjective wellbeing|ID: Cognitive reflection|ID: Disgust scale (slate 1 only -- for Inbar et al.),2,Secondary,all,TRUE
7001,Yes,SideEffect,ML2_Slate1_USEng_mTurk_JC_r.csv,mturk,1,45.394,1,,,,mturk,mturk,mturk,USA,MTurk US Workers,English,1,legal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Alter|VanLange|Inbar|Hauser|Anderson|Bauer|Miyamoto|Ross.Slate1|Huang|Graham|Kay|Rottenstrich|Critcher,ID: Global self-esteem SISE|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Mood|ID: Subjective wellbeing|ID: Cognitive reflection|ID: TIPI for Big-Five,4,Secondary,all,TRUE
7004,Yes,SideEffect,ML2_Slate1_USEng_mTurk_JC_r.csv,mturk,1,5,1,,,,mturk,mturk,mturk,USA,MTurk US Workers,English,1,legal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Inbar|Kay|Bauer|Anderson|Alter|Huang|Hauser|Ross.Slate1|Graham|Critcher|VanLange|Rottenstrich|Miyamoto,ID: Mood|ID: Cognitive reflection|ID: TIPI for Big-Five|ID: Global self-esteem SISE|ID: Subjective wellbeing|ID: Disgust scale (slate 1 only -- for Inbar et al.),7,Secondary,all,TRUE
7006,Yes,SideEffect,ML2_Slate1_USEng_mTurk_JC_r.csv,mturk,1,3.578,1,,,,mturk,mturk,mturk,USA,MTurk US Workers,English,1,legal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Critcher|Huang|Rottenstrich|Inbar|Kay|VanLange|Ross.Slate1|Hauser|Alter|Miyamoto|Graham|Anderson|Bauer,ID: Global self-esteem SISE|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: TIPI for Big-Five|ID: Cognitive reflection|ID: Mood|ID: Subjective wellbeing,8,Secondary,all,TRUE
7007,Yes,SideEffect,ML2_Slate1_USEng_mTurk_JC_r.csv,mturk,1,42.633,1,,,,mturk,mturk,mturk,USA,MTurk US Workers,English,1,legal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Miyamoto|Critcher|VanLange|Anderson|Bauer|Alter|Inbar|Hauser|Kay|Rottenstrich|Graham|Ross.Slate1|Huang,ID: Cognitive reflection|ID: Mood|ID: TIPI for Big-Five|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Subjective wellbeing|ID: Global self-esteem SISE,8,Secondary,all,TRUE
7011,Yes,SideEffect,ML2_Slate1_USEng_mTurk_JC_r.csv,mturk,1,3.034,1,,,,mturk,mturk,mturk,USA,MTurk US Workers,English,1,legal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Miyamoto|VanLange|Hauser|Inbar|Ross.Slate1|Anderson|Rottenstrich|Kay|Huang|Graham|Bauer|Critcher|Alter,ID: Subjective wellbeing|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Global self-esteem SISE|ID: TIPI for Big-Five|ID: Cognitive reflection|ID: Mood,3,Secondary,all,TRUE
7018,Yes,SideEffect,ML2_Slate1_USEng_mTurk_JC_r.csv,mturk,1,41.116,1,,,,mturk,mturk,mturk,USA,MTurk US Workers,English,1,legal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Ross.Slate1|Rottenstrich|Graham|Bauer|Hauser|Miyamoto|Alter|Anderson|Inbar|Huang|Kay|VanLange|Critcher,ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Subjective wellbeing|ID: TIPI for Big-Five|ID: Global self-esteem SISE|ID: Cognitive reflection|ID: Mood,5,Secondary,all,TRUE
7019,Yes,SideEffect,ML2_Slate1_USEng_mTurk_JC_r.csv,mturk,1,23.014,1,,,,mturk,mturk,mturk,USA,MTurk US Workers,English,1,legal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",VanLange|Critcher|Huang|Inbar|Bauer|Rottenstrich|Miyamoto|Graham|Kay|Ross.Slate1|Hauser|Anderson|Alter,ID: Global self-esteem SISE|ID: Subjective wellbeing|ID: Mood|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Cognitive reflection|ID: TIPI for Big-Five,11,Secondary,all,TRUE
7020,Yes,SideEffect,ML2_Slate1_USEng_mTurk_JC_r.csv,mturk,1,7.159,1,,,,mturk,mturk,mturk,USA,MTurk US Workers,English,1,legal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Hauser|Kay|Huang|Bauer|Ross.Slate1|Miyamoto|Graham|Rottenstrich|VanLange|Inbar|Critcher|Alter|Anderson,ID: Global self-esteem SISE|ID: TIPI for Big-Five|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Subjective wellbeing|ID: Cognitive reflection|ID: Mood,1,Secondary,all,TRUE
7025,Yes,SideEffect,ML2_Slate1_USEng_mTurk_JC_r.csv,mturk,1,50.185,1,,,,mturk,mturk,mturk,USA,MTurk US Workers,English,1,legal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Miyamoto|Anderson|Critcher|Alter|Bauer|Hauser|Graham|Kay|Huang|Inbar|Rottenstrich|VanLange|Ross.Slate1,ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Cognitive reflection|ID: Mood|ID: Subjective wellbeing|ID: TIPI for Big-Five|ID: Global self-esteem SISE,6,Secondary,all,TRUE
7026,Yes,SideEffect,ML2_Slate1_USEng_mTurk_JC_r.csv,mturk,1,17.371,1,,,,mturk,mturk,mturk,USA,MTurk US Workers,English,1,legal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Miyamoto|Critcher|Huang|Alter|VanLange|Rottenstrich|Graham|Hauser|Anderson|Bauer|Ross.Slate1|Kay|Inbar,ID: TIPI for Big-Five|ID: Global self-esteem SISE|ID: Mood|ID: Subjective wellbeing|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Cognitive reflection,8,Secondary,all,TRUE
7029,Yes,SideEffect,ML2_Slate1_USEng_mTurk_JC_r.csv,mturk,1,24.628,1,,,,mturk,mturk,mturk,USA,MTurk US Workers,English,1,legal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",VanLange|Critcher|Hauser|Rottenstrich|Alter|Bauer|Anderson|Graham|Kay|Inbar|Ross.Slate1|Miyamoto|Huang,ID: Global self-esteem SISE|ID: Mood|ID: Cognitive reflection|ID: TIPI for Big-Five|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Subjective wellbeing,3,Secondary,all,TRUE
7032,Yes,SideEffect,ML2_Slate1_USEng_mTurk_JC_r.csv,mturk,1,43.038,1,,,,mturk,mturk,mturk,USA,MTurk US Workers,English,1,legal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Critcher|Huang|Kay|Hauser|Rottenstrich|Miyamoto|Bauer|Alter|Graham|Anderson|Ross.Slate1|VanLange|Inbar,ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Mood|ID: Cognitive reflection|ID: Subjective wellbeing|ID: TIPI for Big-Five|ID: Global self-esteem SISE,4,Secondary,all,TRUE
7036,Yes,SideEffect,ML2_Slate1_USEng_mTurk_JC_r.csv,mturk,1,19.447,1,,,,mturk,mturk,mturk,USA,MTurk US Workers,English,1,legal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Miyamoto|Ross.Slate1|Anderson|Hauser|Bauer|Inbar|Huang|Alter|Critcher|Rottenstrich|Kay|Graham|VanLange,ID: TIPI for Big-Five|ID: Subjective wellbeing|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Mood|ID: Global self-esteem SISE|ID: Cognitive reflection,4,Secondary,all,TRUE
7037,Yes,SideEffect,ML2_Slate1_USEng_mTurk_JC_r.csv,mturk,1,46.262,1,,,,mturk,mturk,mturk,USA,MTurk US Workers,English,1,legal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Hauser|Huang|Ross.Slate1|Bauer|Rottenstrich|VanLange|Critcher|Anderson|Kay|Alter|Graham|Miyamoto|Inbar,ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Global self-esteem SISE|ID: Subjective wellbeing|ID: TIPI for Big-Five|ID: Mood|ID: Cognitive reflection,1,Secondary,all,TRUE
7038,No,SideEffect,ML2_Slate1_USEng_mTurk_JC_r.csv,mturk,2,14.492,1,,,,mturk,mturk,mturk,USA,MTurk US Workers,English,1,legal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Anderson|Rottenstrich|Critcher|Kay|Miyamoto|VanLange|Ross.Slate1|Graham|Bauer|Inbar|Hauser|Alter|Huang,ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Subjective wellbeing|ID: Global self-esteem SISE|ID: Mood|ID: Cognitive reflection|ID: TIPI for Big-Five,11,Secondary,all,TRUE
7047,Yes,SideEffect,ML2_Slate1_USEng_mTurk_JC_r.csv,mturk,1,87.492,1,,,,mturk,mturk,mturk,USA,MTurk US Workers,English,1,legal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Graham|VanLange|Hauser|Kay|Bauer|Rottenstrich|Anderson|Ross.Slate1|Inbar|Alter|Huang|Miyamoto|Critcher,ID: Cognitive reflection|ID: Subjective wellbeing|ID: Global self-esteem SISE|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: TIPI for Big-Five|ID: Mood,3,Secondary,all,TRUE
6718,Yes,GreaterGood,ML2_Slate1_USEng_mTurk_JC_r.csv,mturk,,,,1,32.955,1,mturk,mturk,mturk,USA,MTurk US Workers,English,1,legal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",VanLange|Huang|Inbar|Bauer|Rottenstrich|Anderson|Kay|Hauser|Graham|Ross.Slate1|Miyamoto|Critcher|Alter,ID: Subjective wellbeing|ID: TIPI for Big-Five|ID: Cognitive reflection|ID: Global self-esteem SISE|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Mood,8,Secondary,all,TRUE
6721,No,GreaterGood,ML2_Slate1_USEng_mTurk_JC_r.csv,mturk,,,,2,19.075,1,mturk,mturk,mturk,USA,MTurk US Workers,English,1,legal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",VanLange|Critcher|Bauer|Anderson|Huang|Graham|Alter|Hauser|Rottenstrich|Miyamoto|Inbar|Ross.Slate1|Kay,ID: Cognitive reflection|ID: Global self-esteem SISE|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Subjective wellbeing|ID: TIPI for Big-Five|ID: Mood,8,Secondary,all,TRUE
6725,No,GreaterGood,ML2_Slate1_USEng_mTurk_JC_r.csv,mturk,,,,2,15.58,1,mturk,mturk,mturk,USA,MTurk US Workers,English,1,legal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Hauser|VanLange|Kay|Bauer|Alter|Huang|Rottenstrich|Ross.Slate1|Inbar|Miyamoto|Critcher|Anderson|Graham,ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: TIPI for Big-Five|ID: Global self-esteem SISE|ID: Subjective wellbeing|ID: Cognitive reflection|ID: Mood,1,Secondary,all,TRUE
6727,No,GreaterGood,ML2_Slate1_USEng_mTurk_JC_r.csv,mturk,,,,2,25.283,1,mturk,mturk,mturk,USA,MTurk US Workers,English,1,legal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Critcher|Anderson|Ross.Slate1|VanLange|Rottenstrich|Huang|Graham|Hauser|Bauer|Alter|Miyamoto|Inbar|Kay,ID: Mood|ID: Global self-esteem SISE|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Cognitive reflection|ID: TIPI for Big-Five|ID: Subjective wellbeing,8,Secondary,all,TRUE
6729,No,GreaterGood,ML2_Slate1_USEng_mTurk_JC_r.csv,mturk,,,,2,3.982,1,mturk,mturk,mturk,USA,MTurk US Workers,English,1,legal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Huang|Rottenstrich|Inbar|Bauer|Graham|Hauser|Miyamoto|Anderson|VanLange|Ross.Slate1|Alter|Critcher|Kay,ID: Global self-esteem SISE|ID: TIPI for Big-Five|ID: Subjective wellbeing|ID: Mood|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Cognitive reflection,6,Secondary,all,TRUE
6732,No,GreaterGood,ML2_Slate1_USEng_mTurk_JC_r.csv,mturk,,,,2,5.426,1,mturk,mturk,mturk,USA,MTurk US Workers,English,1,legal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Kay|Critcher|Ross.Slate1|Miyamoto|Rottenstrich|Alter|Bauer|VanLange|Huang|Inbar|Anderson|Graham|Hauser,ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Cognitive reflection|ID: Subjective wellbeing|ID: Mood|ID: Global self-esteem SISE|ID: TIPI for Big-Five,13,Secondary,all,TRUE
6734,No,GreaterGood,ML2_Slate1_USEng_mTurk_JC_r.csv,mturk,,,,2,15.148,1,mturk,mturk,mturk,USA,MTurk US Workers,English,1,legal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Huang|Inbar|Rottenstrich|VanLange|Kay|Hauser|Anderson|Alter|Miyamoto|Bauer|Critcher|Ross.Slate1|Graham,ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Cognitive reflection|ID: TIPI for Big-Five|ID: Subjective wellbeing|ID: Mood|ID: Global self-esteem SISE,6,Secondary,all,TRUE
6735,No,GreaterGood,ML2_Slate1_USEng_mTurk_JC_r.csv,mturk,,,,2,21.417,1,mturk,mturk,mturk,USA,MTurk US Workers,English,1,legal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Rottenstrich|Kay|Alter|VanLange|Graham|Bauer|Critcher|Inbar|Anderson|Miyamoto|Ross.Slate1|Huang|Hauser,ID: Cognitive reflection|ID: Mood|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Global self-esteem SISE|ID: TIPI for Big-Five|ID: Subjective wellbeing,13,Secondary,all,TRUE
6737,Yes,GreaterGood,ML2_Slate1_USEng_mTurk_JC_r.csv,mturk,,,,1,40.329,1,mturk,mturk,mturk,USA,MTurk US Workers,English,1,legal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Graham|Hauser|Rottenstrich|Alter|Huang|Inbar|VanLange|Anderson|Miyamoto|Bauer|Kay|Critcher|Ross.Slate1,ID: Subjective wellbeing|ID: TIPI for Big-Five|ID: Mood|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Global self-esteem SISE|ID: Cognitive reflection,2,Secondary,all,TRUE
6741,No,GreaterGood,ML2_Slate1_USEng_mTurk_JC_r.csv,mturk,,,,2,59.424,1,mturk,mturk,mturk,USA,MTurk US Workers,English,1,legal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Huang|Graham|Alter|Rottenstrich|Bauer|Critcher|Inbar|VanLange|Hauser|Ross.Slate1|Anderson|Kay|Miyamoto,ID: Subjective wellbeing|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: TIPI for Big-Five|ID: Global self-esteem SISE|ID: Cognitive reflection|ID: Mood,9,Secondary,all,TRUE
6742,No,GreaterGood,ML2_Slate1_USEng_mTurk_JC_r.csv,mturk,,,,2,2.455,1,mturk,mturk,mturk,USA,MTurk US Workers,English,1,legal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Miyamoto|Critcher|Inbar|Rottenstrich|Bauer|Huang|Alter|Anderson|VanLange|Graham|Ross.Slate1|Hauser|Kay,ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Subjective wellbeing|ID: Cognitive reflection|ID: TIPI for Big-Five|ID: Global self-esteem SISE|ID: Mood,12,Secondary,all,TRUE
6745,Yes,GreaterGood,ML2_Slate1_USEng_mTurk_JC_r.csv,mturk,,,,1,17.431,1,mturk,mturk,mturk,USA,MTurk US Workers,English,1,legal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Critcher|Anderson|Rottenstrich|Miyamoto|Kay|Ross.Slate1|Huang|Hauser|Graham|VanLange|Alter|Inbar|Bauer,ID: Subjective wellbeing|ID: Global self-esteem SISE|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: TIPI for Big-Five|ID: Mood|ID: Cognitive reflection,8,Secondary,all,TRUE
6751,No,GreaterGood,ML2_Slate1_USEng_mTurk_JC_r.csv,mturk,,,,2,15.963,1,mturk,mturk,mturk,USA,MTurk US Workers,English,1,legal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Critcher|Rottenstrich|Alter|Inbar|VanLange|Graham|Huang|Ross.Slate1|Anderson|Kay|Bauer|Hauser|Miyamoto,ID: Cognitive reflection|ID: TIPI for Big-Five|ID: Global self-esteem SISE|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Subjective wellbeing|ID: Mood,12,Secondary,all,TRUE
6753,No,GreaterGood,ML2_Slate1_USEng_mTurk_JC_r.csv,mturk,,,,2,30.442,1,mturk,mturk,mturk,USA,MTurk US Workers,English,1,legal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Kay|Anderson|Critcher|Huang|Alter|VanLange|Graham|Hauser|Miyamoto|Rottenstrich|Bauer|Inbar|Ross.Slate1,ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: TIPI for Big-Five|ID: Global self-esteem SISE|ID: Subjective wellbeing|ID: Cognitive reflection|ID: Mood,8,Secondary,all,TRUE
6754,No,GreaterGood,ML2_Slate1_USEng_mTurk_JC_r.csv,mturk,,,,2,14.773,1,mturk,mturk,mturk,USA,MTurk US Workers,English,1,legal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Miyamoto|Inbar|Bauer|Ross.Slate1|Huang|Anderson|Kay|Graham|Rottenstrich|Alter|Critcher|Hauser|VanLange,ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: TIPI for Big-Five|ID: Mood|ID: Subjective wellbeing|ID: Cognitive reflection|ID: Global self-esteem SISE,12,Secondary,all,TRUE
6755,No,GreaterGood,ML2_Slate1_USEng_mTurk_JC_r.csv,mturk,,,,2,11.046,1,mturk,mturk,mturk,USA,MTurk US Workers,English,1,legal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Graham|Rottenstrich|Alter|Huang|Inbar|Critcher|VanLange|Bauer|Anderson|Ross.Slate1|Hauser|Kay|Miyamoto,ID: Subjective wellbeing|ID: Cognitive reflection|ID: TIPI for Big-Five|ID: Mood|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Global self-esteem SISE,11,Secondary,all,TRUE
