.id,source,miya1.5,miya1.7,miya2.5,miya2.7,Source.Global,Source.Primary,Source.Secondary,Country,Location,Language,Weird,Execution,SubjectPool,Setting,Tablet,Pencil,StudyOrderN,IDiffOrderN,uID,study.order,analysis.type,subset,case.include
Slate_1_Deutsch_germany_Revised_Version_2__potsdam_r_manuallyrecode_vanp21_text.csv,potsdam,5,2,,,potsdam,potsdam,potsdam,Germany,"University of Potsdam, Germany",German,1,illegal,Yes,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Graham|Anderson|Huang|Miyamoto|VanLange|Alter|Bauer|Rottenstrich|Critcher|Hauser|Inbar|Kay|Ross.Slate1,ID: TIPI for Big-Five|ID: Global self-esteem SISE|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Cognitive reflection|ID: Subjective wellbeing|ID: Mood,7184,4,Secondary,all,TRUE
Slate_1_Deutsch_germany_Revised_Version_2__potsdam_r_manuallyrecode_vanp21_text.csv,potsdam,,,6,5,potsdam,potsdam,potsdam,Germany,"University of Potsdam, Germany",German,1,illegal,Yes,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Huang|Alter|Ross.Slate1|Rottenstrich|Anderson|Miyamoto|Bauer|Critcher|Hauser|Kay|VanLange|Inbar|Graham,ID: TIPI for Big-Five|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Mood|ID: Subjective wellbeing|ID: Global self-esteem SISE|ID: Cognitive reflection,7185,6,Secondary,all,TRUE
Slate_1_Deutsch_germany_Revised_Version_2__potsdam_r_manuallyrecode_vanp21_text.csv,potsdam,5,2,,,potsdam,potsdam,potsdam,Germany,"University of Potsdam, Germany",German,1,illegal,Yes,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Kay|Huang|Inbar|Miyamoto|VanLange|Anderson|Graham|Bauer|Hauser|Ross.Slate1|Alter|Critcher|Rottenstrich,ID: Global self-esteem SISE|ID: Mood|ID: TIPI for Big-Five|ID: Subjective wellbeing|ID: Cognitive reflection|ID: Disgust scale (slate 1 only -- for Inbar et al.),7186,4,Secondary,all,TRUE
Slate_1_Deutsch_germany_Revised_Version_2__potsdam_r_manuallyrecode_vanp21_text.csv,potsdam,,,1,6,potsdam,potsdam,potsdam,Germany,"University of Potsdam, Germany",German,1,illegal,Yes,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Huang|Miyamoto|Kay|Bauer|Ross.Slate1|Rottenstrich|VanLange|Inbar|Graham|Hauser|Alter|Critcher|Anderson,ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: TIPI for Big-Five|ID: Subjective wellbeing|ID: Cognitive reflection|ID: Global self-esteem SISE|ID: Mood,7187,2,Secondary,all,TRUE
Slate_1_Deutsch_germany_Revised_Version_2__potsdam_r_manuallyrecode_vanp21_text.csv,potsdam,8,3,,,potsdam,potsdam,potsdam,Germany,"University of Potsdam, Germany",German,1,illegal,Yes,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Graham|Inbar|VanLange|Alter|Miyamoto|Kay|Bauer|Anderson|Rottenstrich|Ross.Slate1|Hauser|Huang|Critcher,ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Global self-esteem SISE|ID: Cognitive reflection|ID: Mood|ID: Subjective wellbeing|ID: TIPI for Big-Five,7188,5,Secondary,all,TRUE
Slate_1_Deutsch_germany_Revised_Version_2__potsdam_r_manuallyrecode_vanp21_text.csv,potsdam,,,8,1,potsdam,potsdam,potsdam,Germany,"University of Potsdam, Germany",German,1,illegal,Yes,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Anderson|Huang|Bauer|Ross.Slate1|VanLange|Alter|Inbar|Miyamoto|Hauser|Graham|Rottenstrich|Kay|Critcher,ID: Cognitive reflection|ID: Mood|ID: Global self-esteem SISE|ID: TIPI for Big-Five|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Subjective wellbeing,7189,8,Secondary,all,TRUE
Slate_1_Deutsch_germany_Revised_Version_2__potsdam_r_manuallyrecode_vanp21_text.csv,potsdam,5,3,,,potsdam,potsdam,potsdam,Germany,"University of Potsdam, Germany",German,1,illegal,Yes,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Inbar|Kay|Bauer|Huang|Anderson|Rottenstrich|Critcher|Graham|Hauser|Alter|VanLange|Miyamoto|Ross.Slate1,ID: Subjective wellbeing|ID: TIPI for Big-Five|ID: Global self-esteem SISE|ID: Mood|ID: Cognitive reflection|ID: Disgust scale (slate 1 only -- for Inbar et al.),7190,12,Secondary,all,TRUE
Slate_1_Deutsch_germany_Revised_Version_2__potsdam_r_manuallyrecode_vanp21_text.csv,potsdam,,,3,3,potsdam,potsdam,potsdam,Germany,"University of Potsdam, Germany",German,1,illegal,Yes,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Bauer|Anderson|Hauser|Miyamoto|Huang|Alter|Rottenstrich|Critcher|Inbar|Ross.Slate1|Kay|Graham|VanLange,ID: Mood|ID: Cognitive reflection|ID: TIPI for Big-Five|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Global self-esteem SISE|ID: Subjective wellbeing,7191,4,Secondary,all,TRUE
Slate_1_Deutsch_germany_Revised_Version_2__potsdam_r_manuallyrecode_vanp21_text.csv,potsdam,8,4,,,potsdam,potsdam,potsdam,Germany,"University of Potsdam, Germany",German,1,illegal,Yes,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Anderson|Bauer|Ross.Slate1|Critcher|Inbar|Alter|VanLange|Miyamoto|Rottenstrich|Hauser|Kay|Graham|Huang,ID: TIPI for Big-Five|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Global self-esteem SISE|ID: Mood|ID: Subjective wellbeing|ID: Cognitive reflection,7192,8,Secondary,all,TRUE
Slate_1_Deutsch_germany_Revised_Version_2__potsdam_r_manuallyrecode_vanp21_text.csv,potsdam,12,3,,,potsdam,potsdam,potsdam,Germany,"University of Potsdam, Germany",German,1,illegal,Yes,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Alter|Bauer|Miyamoto|VanLange|Kay|Ross.Slate1|Hauser|Inbar|Graham|Huang|Rottenstrich|Critcher|Anderson,ID: Cognitive reflection|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: TIPI for Big-Five|ID: Mood|ID: Subjective wellbeing|ID: Global self-esteem SISE,7193,3,Secondary,all,TRUE
Slate_1_Deutsch_germany_Revised_Version_2__potsdam_r_manuallyrecode_vanp21_text.csv,potsdam,9,3,,,potsdam,potsdam,potsdam,Germany,"University of Potsdam, Germany",German,1,illegal,Yes,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Rottenstrich|Hauser|Alter|Bauer|Inbar|Critcher|Ross.Slate1|VanLange|Kay|Graham|Anderson|Huang|Miyamoto,ID: Mood|ID: Cognitive reflection|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Subjective wellbeing|ID: TIPI for Big-Five|ID: Global self-esteem SISE,7194,13,Secondary,all,TRUE
Slate_1_Deutsch_germany_Revised_Version_2__potsdam_r_manuallyrecode_vanp21_text.csv,potsdam,5,3,,,potsdam,potsdam,potsdam,Germany,"University of Potsdam, Germany",German,1,illegal,Yes,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Hauser|Huang|VanLange|Anderson|Graham|Rottenstrich|Inbar|Critcher|Ross.Slate1|Alter|Bauer|Kay|Miyamoto,ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Mood|ID: Cognitive reflection|ID: Global self-esteem SISE|ID: TIPI for Big-Five|ID: Subjective wellbeing,7195,13,Secondary,all,TRUE
Slate_1_Deutsch_germany_Revised_Version_2__potsdam_r_manuallyrecode_vanp21_text.csv,potsdam,4,1,,,potsdam,potsdam,potsdam,Germany,"University of Potsdam, Germany",German,1,illegal,Yes,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Bauer|Rottenstrich|Alter|Miyamoto|Inbar|Hauser|VanLange|Ross.Slate1|Huang|Graham|Critcher|Anderson|Kay,ID: Global self-esteem SISE|ID: Cognitive reflection|ID: Subjective wellbeing|ID: TIPI for Big-Five|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Mood,7196,4,Secondary,all,TRUE
Slate_1_Deutsch_germany_Revised_Version_2__potsdam_r_manuallyrecode_vanp21_text.csv,potsdam,,,8,3,potsdam,potsdam,potsdam,Germany,"University of Potsdam, Germany",German,1,illegal,Yes,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",VanLange|Bauer|Critcher|Graham|Ross.Slate1|Hauser|Miyamoto|Huang|Inbar|Rottenstrich|Alter|Anderson|Kay,ID: Mood|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Cognitive reflection|ID: TIPI for Big-Five|ID: Subjective wellbeing|ID: Global self-esteem SISE,7197,7,Secondary,all,TRUE
Slate_1_Deutsch_germany_Revised_Version_2__potsdam_r_manuallyrecode_vanp21_text.csv,potsdam,4,2,,,potsdam,potsdam,potsdam,Germany,"University of Potsdam, Germany",German,1,illegal,Yes,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Alter|VanLange|Miyamoto|Rottenstrich|Critcher|Hauser|Anderson|Kay|Graham|Ross.Slate1|Huang|Inbar|Bauer,ID: TIPI for Big-Five|ID: Global self-esteem SISE|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Mood|ID: Cognitive reflection|ID: Subjective wellbeing,7198,3,Secondary,all,TRUE
Slate_1_Deutsch_germany_Revised_Version_2__potsdam_r_manuallyrecode_vanp21_text.csv,potsdam,,,3,1,potsdam,potsdam,potsdam,Germany,"University of Potsdam, Germany",German,1,illegal,Yes,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Critcher|Ross.Slate1|Hauser|Anderson|Miyamoto|Kay|Graham|Huang|VanLange|Bauer|Rottenstrich|Inbar|Alter,ID: Subjective wellbeing|ID: TIPI for Big-Five|ID: Mood|ID: Cognitive reflection|ID: Global self-esteem SISE|ID: Disgust scale (slate 1 only -- for Inbar et al.),7199,5,Secondary,all,TRUE
Slate_1_Deutsch_germany_Revised_Version_2__potsdam_r_manuallyrecode_vanp21_text.csv,potsdam,15,6,,,potsdam,potsdam,potsdam,Germany,"University of Potsdam, Germany",German,1,illegal,Yes,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Hauser|Ross.Slate1|Huang|Anderson|Kay|Graham|Bauer|Critcher|Inbar|Miyamoto|Rottenstrich|Alter|VanLange,ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Mood|ID: Subjective wellbeing|ID: Cognitive reflection|ID: TIPI for Big-Five|ID: Global self-esteem SISE,7200,10,Secondary,all,TRUE
Slate_1_Deutsch_germany_Revised_Version_2__potsdam_r_manuallyrecode_vanp21_text.csv,potsdam,7,2,,,potsdam,potsdam,potsdam,Germany,"University of Potsdam, Germany",German,1,illegal,Yes,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Alter|Kay|Miyamoto|Graham|Bauer|Inbar|Critcher|Hauser|VanLange|Huang|Ross.Slate1|Anderson|Rottenstrich,ID: Cognitive reflection|ID: Global self-esteem SISE|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: TIPI for Big-Five|ID: Mood|ID: Subjective wellbeing,7201,3,Secondary,all,TRUE
Slate_1_Deutsch_germany_Revised_Version_2__potsdam_r_manuallyrecode_vanp21_text.csv,potsdam,3,1,,,potsdam,potsdam,potsdam,Germany,"University of Potsdam, Germany",German,1,illegal,Yes,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Bauer|Ross.Slate1|Inbar|Graham|Kay|VanLange|Miyamoto|Rottenstrich|Huang|Critcher|Anderson|Alter|Hauser,ID: Global self-esteem SISE|ID: TIPI for Big-Five|ID: Cognitive reflection|ID: Mood|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Subjective wellbeing,7202,7,Secondary,all,TRUE
Slate_1_Deutsch_germany_Revised_Version_2__potsdam_r_manuallyrecode_vanp21_text.csv,potsdam,,,2,4,potsdam,potsdam,potsdam,Germany,"University of Potsdam, Germany",German,1,illegal,Yes,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Bauer|Rottenstrich|Miyamoto|Graham|Huang|Alter|Anderson|Inbar|Ross.Slate1|VanLange|Critcher|Kay|Hauser,ID: Mood|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Cognitive reflection|ID: Subjective wellbeing|ID: TIPI for Big-Five|ID: Global self-esteem SISE,7203,3,Secondary,all,TRUE
Slate_1_Deutsch_germany_Revised_Version_2__potsdam_r_manuallyrecode_vanp21_text.csv,potsdam,,,8,4,potsdam,potsdam,potsdam,Germany,"University of Potsdam, Germany",German,1,illegal,Yes,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Hauser|Critcher|Miyamoto|Inbar|Rottenstrich|Ross.Slate1|Graham|Anderson|Kay|Huang|VanLange|Bauer|Alter,ID: Subjective wellbeing|ID: Global self-esteem SISE|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: TIPI for Big-Five|ID: Cognitive reflection|ID: Mood,7204,3,Secondary,all,TRUE
Slate_1_Deutsch_germany_Revised_Version_2__potsdam_r_manuallyrecode_vanp21_text.csv,potsdam,15,5,,,potsdam,potsdam,potsdam,Germany,"University of Potsdam, Germany",German,1,illegal,Yes,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Critcher|Hauser|Bauer|Anderson|Miyamoto|Graham|Rottenstrich|Ross.Slate1|Alter|Inbar|VanLange|Huang|Kay,ID: Cognitive reflection|ID: Mood|ID: Global self-esteem SISE|ID: TIPI for Big-Five|ID: Subjective wellbeing|ID: Disgust scale (slate 1 only -- for Inbar et al.),7205,5,Secondary,all,TRUE
Slate_1_Deutsch_germany_Revised_Version_2__potsdam_r_manuallyrecode_vanp21_text.csv,potsdam,,,4,3,potsdam,potsdam,potsdam,Germany,"University of Potsdam, Germany",German,1,illegal,Yes,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Ross.Slate1|Huang|Anderson|Alter|VanLange|Inbar|Kay|Critcher|Miyamoto|Graham|Hauser|Rottenstrich|Bauer,ID: Subjective wellbeing|ID: Global self-esteem SISE|ID: TIPI for Big-Five|ID: Mood|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Cognitive reflection,7206,9,Secondary,all,TRUE
Slate_1_Deutsch_germany_Revised_Version_2__potsdam_r_manuallyrecode_vanp21_text.csv,potsdam,,,10,2,potsdam,potsdam,potsdam,Germany,"University of Potsdam, Germany",German,1,illegal,Yes,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Graham|Rottenstrich|Bauer|Hauser|Kay|Ross.Slate1|Inbar|Miyamoto|Critcher|Anderson|Huang|Alter|VanLange,ID: Cognitive reflection|ID: TIPI for Big-Five|ID: Global self-esteem SISE|ID: Subjective wellbeing|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Mood,7207,8,Secondary,all,TRUE
Slate_1_Deutsch_germany_Revised_Version_2__potsdam_r_manuallyrecode_vanp21_text.csv,potsdam,,,4,4,potsdam,potsdam,potsdam,Germany,"University of Potsdam, Germany",German,1,illegal,Yes,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Ross.Slate1|Rottenstrich|Graham|Miyamoto|Anderson|Alter|Kay|VanLange|Critcher|Huang|Hauser|Bauer|Inbar,ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Global self-esteem SISE|ID: TIPI for Big-Five|ID: Subjective wellbeing|ID: Cognitive reflection|ID: Mood,7208,4,Secondary,all,TRUE
Slate_1_Deutsch_germany_Revised_Version_2__potsdam_r_manuallyrecode_vanp21_text.csv,potsdam,8,1,,,potsdam,potsdam,potsdam,Germany,"University of Potsdam, Germany",German,1,illegal,Yes,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Hauser|Alter|Critcher|Kay|Huang|Miyamoto|VanLange|Bauer|Ross.Slate1|Anderson|Graham|Rottenstrich|Inbar,ID: Global self-esteem SISE|ID: Mood|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: TIPI for Big-Five|ID: Subjective wellbeing|ID: Cognitive reflection,7209,6,Secondary,all,TRUE
Slate_1_Deutsch_germany_Revised_Version_2__potsdam_r_manuallyrecode_vanp21_text.csv,potsdam,,,10,4,potsdam,potsdam,potsdam,Germany,"University of Potsdam, Germany",German,1,illegal,Yes,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Huang|Bauer|Kay|Inbar|Graham|Alter|Anderson|VanLange|Ross.Slate1|Miyamoto|Rottenstrich|Critcher|Hauser,ID: Subjective wellbeing|ID: Global self-esteem SISE|ID: Mood|ID: TIPI for Big-Five|ID: Cognitive reflection|ID: Disgust scale (slate 1 only -- for Inbar et al.),7210,10,Secondary,all,TRUE
Slate_1_Deutsch_germany_Revised_Version_2__potsdam_r_manuallyrecode_vanp21_text.csv,potsdam,,,2,3,potsdam,potsdam,potsdam,Germany,"University of Potsdam, Germany",German,1,illegal,Yes,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Miyamoto|Rottenstrich|Alter|Huang|Critcher|VanLange|Hauser|Graham|Kay|Anderson|Inbar|Ross.Slate1|Bauer,ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Cognitive reflection|ID: Global self-esteem SISE|ID: Mood|ID: Subjective wellbeing|ID: TIPI for Big-Five,7211,1,Secondary,all,TRUE
Slate_1_Deutsch_germany_Revised_Version_2__potsdam_r_manuallyrecode_vanp21_text.csv,potsdam,1,1,,,potsdam,potsdam,potsdam,Germany,"University of Potsdam, Germany",German,1,illegal,Yes,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Kay|VanLange|Ross.Slate1|Anderson|Alter|Huang|Graham|Rottenstrich|Inbar|Critcher|Hauser|Miyamoto|Bauer,ID: Global self-esteem SISE|ID: Mood|ID: Subjective wellbeing|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Cognitive reflection|ID: TIPI for Big-Five,7212,12,Secondary,all,TRUE
Slate_1_Deutsch_germany_Revised_Version_2__potsdam_r_manuallyrecode_vanp21_text.csv,potsdam,,,2,5,potsdam,potsdam,potsdam,Germany,"University of Potsdam, Germany",German,1,illegal,Yes,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Hauser|Critcher|Bauer|Rottenstrich|Huang|Anderson|Alter|VanLange|Inbar|Ross.Slate1|Graham|Miyamoto|Kay,ID: Mood|ID: Global self-esteem SISE|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: TIPI for Big-Five|ID: Subjective wellbeing|ID: Cognitive reflection,7213,12,Secondary,all,TRUE
Slate_1_Deutsch_germany_Revised_Version_2__potsdam_r_manuallyrecode_vanp21_text.csv,potsdam,13,6,,,potsdam,potsdam,potsdam,Germany,"University of Potsdam, Germany",German,1,illegal,Yes,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Anderson|Kay|Miyamoto|Inbar|Rottenstrich|VanLange|Huang|Ross.Slate1|Critcher|Bauer|Graham|Alter|Hauser,ID: Cognitive reflection|ID: Global self-esteem SISE|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Mood|ID: TIPI for Big-Five|ID: Subjective wellbeing,7214,3,Secondary,all,TRUE
Slate_1_Deutsch_germany_Revised_Version_2__potsdam_r_manuallyrecode_vanp21_text.csv,potsdam,1,1,,,potsdam,potsdam,potsdam,Germany,"University of Potsdam, Germany",German,1,illegal,Yes,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Ross.Slate1|VanLange|Bauer|Rottenstrich|Alter|Hauser|Anderson|Inbar|Miyamoto|Kay|Huang|Critcher|Graham,ID: Subjective wellbeing|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: TIPI for Big-Five|ID: Mood|ID: Cognitive reflection|ID: Global self-esteem SISE,7215,9,Secondary,all,TRUE
Slate_1_Deutsch_germany_Revised_Version_2__potsdam_r_manuallyrecode_vanp21_text.csv,potsdam,,,1,6,potsdam,potsdam,potsdam,Germany,"University of Potsdam, Germany",German,1,illegal,Yes,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Critcher|Miyamoto|Inbar|VanLange|Bauer|Ross.Slate1|Kay|Hauser|Rottenstrich|Alter|Graham|Huang|Anderson,ID: TIPI for Big-Five|ID: Mood|ID: Cognitive reflection|ID: Subjective wellbeing|ID: Global self-esteem SISE|ID: Disgust scale (slate 1 only -- for Inbar et al.),7216,2,Secondary,all,TRUE
Slate_1_Deutsch_germany_Revised_Version_2__potsdam_r_manuallyrecode_vanp21_text.csv,potsdam,,,3,2,potsdam,potsdam,potsdam,Germany,"University of Potsdam, Germany",German,1,illegal,Yes,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Bauer|Ross.Slate1|Critcher|Inbar|Huang|Anderson|Graham|Rottenstrich|Alter|Hauser|Kay|Miyamoto|VanLange,ID: Mood|ID: TIPI for Big-Five|ID: Global self-esteem SISE|ID: Subjective wellbeing|ID: Cognitive reflection|ID: Disgust scale (slate 1 only -- for Inbar et al.),7217,12,Secondary,all,TRUE
Slate_1_Deutsch_germany_Revised_Version_2__potsdam_r_manuallyrecode_vanp21_text.csv,potsdam,15,6,,,potsdam,potsdam,potsdam,Germany,"University of Potsdam, Germany",German,1,illegal,Yes,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Alter|Bauer|Graham|Critcher|Hauser|Kay|Inbar|Huang|Rottenstrich|Anderson|VanLange|Ross.Slate1|Miyamoto,ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Subjective wellbeing|ID: TIPI for Big-Five|ID: Mood|ID: Cognitive reflection|ID: Global self-esteem SISE,7218,13,Secondary,all,TRUE
Slate_1_Deutsch_germany_Revised_Version_2__potsdam_r_manuallyrecode_vanp21_text.csv,potsdam,8,2,,,potsdam,potsdam,potsdam,Germany,"University of Potsdam, Germany",German,1,illegal,Yes,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Rottenstrich|Anderson|Miyamoto|Huang|Ross.Slate1|Graham|Critcher|Alter|Kay|Inbar|Bauer|VanLange|Hauser,ID: Global self-esteem SISE|ID: Cognitive reflection|ID: TIPI for Big-Five|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Subjective wellbeing|ID: Mood,7219,3,Secondary,all,TRUE
Slate_1_Deutsch_germany_Revised_Version_2__potsdam_r_manuallyrecode_vanp21_text.csv,potsdam,12,4,,,potsdam,potsdam,potsdam,Germany,"University of Potsdam, Germany",German,1,illegal,Yes,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Hauser|Anderson|Ross.Slate1|VanLange|Alter|Graham|Huang|Inbar|Bauer|Rottenstrich|Kay|Miyamoto|Critcher,ID: Global self-esteem SISE|ID: Subjective wellbeing|ID: Mood|ID: Cognitive reflection|ID: TIPI for Big-Five|ID: Disgust scale (slate 1 only -- for Inbar et al.),7220,12,Secondary,all,TRUE
Slate_1_Deutsch_germany_Revised_Version_2__potsdam_r_manuallyrecode_vanp21_text.csv,potsdam,,,2,2,potsdam,potsdam,potsdam,Germany,"University of Potsdam, Germany",German,1,illegal,Yes,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Rottenstrich|Graham|Ross.Slate1|Huang|Inbar|Hauser|Anderson|Miyamoto|Critcher|Kay|Bauer|VanLange|Alter,ID: Global self-esteem SISE|ID: TIPI for Big-Five|ID: Cognitive reflection|ID: Mood|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Subjective wellbeing,7221,8,Secondary,all,TRUE
Slate_1_Deutsch_germany_Revised_Version_2__potsdam_r_manuallyrecode_vanp21_text.csv,potsdam,2,1,,,potsdam,potsdam,potsdam,Germany,"University of Potsdam, Germany",German,1,illegal,Yes,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Alter|Huang|Kay|Ross.Slate1|Miyamoto|Anderson|VanLange|Graham|Inbar|Critcher|Bauer|Rottenstrich|Hauser,ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Cognitive reflection|ID: Subjective wellbeing|ID: Global self-esteem SISE|ID: TIPI for Big-Five|ID: Mood,7222,5,Secondary,all,TRUE
Slate_1_Deutsch_germany_Revised_Version_2__potsdam_r_manuallyrecode_vanp21_text.csv,potsdam,,,1,6,potsdam,potsdam,potsdam,Germany,"University of Potsdam, Germany",German,1,illegal,Yes,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Critcher|Huang|Anderson|Ross.Slate1|Hauser|Bauer|Kay|VanLange|Inbar|Graham|Miyamoto|Alter|Rottenstrich,ID: Global self-esteem SISE|ID: Mood|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Subjective wellbeing|ID: Cognitive reflection|ID: TIPI for Big-Five,7223,11,Secondary,all,TRUE
Slate_1_Deutsch_germany_Revised_Version_2__potsdam_r_manuallyrecode_vanp21_text.csv,potsdam,4,1,,,potsdam,potsdam,potsdam,Germany,"University of Potsdam, Germany",German,1,illegal,Yes,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Ross.Slate1|Graham|Kay|Critcher|Inbar|Alter|Bauer|Huang|Hauser|Rottenstrich|Miyamoto|Anderson|VanLange,ID: TIPI for Big-Five|ID: Cognitive reflection|ID: Mood|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Subjective wellbeing|ID: Global self-esteem SISE,7224,11,Secondary,all,TRUE
